creacion,candidato,compound,retweet_count,numSemana,compoundRT
04/04/21,Samuel Garcia,0,7,15,0
04/04/21,Samuel Garcia,0,7,15,0
04/04/21,Samuel Garcia,0,7,15,0
04/04/21,Samuel Garcia,0,7,15,0
04/04/21,Samuel Garcia,-0.4767,3,15,-1.4301
04/04/21,Samuel Garcia,-0.4767,3,15,-1.4301
04/04/21,Samuel Garcia,-0.4215,0,15,0
04/04/21,Samuel Garcia,-0.4215,0,15,0
04/04/21,Samuel Garcia,-0.4767,3,15,-1.4301
04/04/21,Samuel Garcia,-0.4767,3,15,-1.4301
04/04/21,Samuel Garcia,-0.5267,4,15,-2.1068
04/04/21,Samuel Garcia,-0.5267,4,15,-2.1068
05/04/21,Samuel Garcia,0.2579,52,15,13.4108
05/04/21,Samuel Garcia,0.4265,85,15,36.2525
05/04/21,Samuel Garcia,0.296,32,15,9.472
05/04/21,Samuel Garcia,0.3716,0,15,0
05/04/21,Samuel Garcia,0.5719,0,15,0
05/04/21,Samuel Garcia,0.4265,85,15,36.2525
05/04/21,Samuel Garcia,0.7184,0,15,0
05/04/21,Samuel Garcia,-0.6908,0,15,0
05/04/21,Samuel Garcia,-0.7351,0,15,0
05/04/21,Samuel Garcia,0.8126,0,15,0
05/04/21,Samuel Garcia,0,3,15,0
05/04/21,Samuel Garcia,-0.5423,8,15,-4.3384
05/04/21,Samuel Garcia,0.5859,115,15,67.3785
05/04/21,Samuel Garcia,0.5859,115,15,67.3785
05/04/21,Samuel Garcia,0.5859,115,15,67.3785
05/04/21,Samuel Garcia,-0.7717,0,15,0
05/04/21,Samuel Garcia,0.5859,115,15,67.3785
05/04/21,Samuel Garcia,0,33,15,0
05/04/21,Samuel Garcia,0.3818,0,15,0
05/04/21,Samuel Garcia,0.128,156,15,19.968
05/04/21,Samuel Garcia,0,0,15,0
05/04/21,Samuel Garcia,0.8705,1,15,0.8705
05/04/21,Samuel Garcia,0.5859,115,15,67.3785
05/04/21,Samuel Garcia,0,0,15,0
05/04/21,Samuel Garcia,0,33,15,0
05/04/21,Samuel Garcia,0.0276,1,15,0.0276
05/04/21,Samuel Garcia,0,6,15,0
05/04/21,Samuel Garcia,0.5719,0,15,0
05/04/21,Samuel Garcia,0.2846,555,15,157.953
05/04/21,Samuel Garcia,0,0,15,0
05/04/21,Samuel Garcia,-0.5994,156,15,-93.5064
05/04/21,Samuel Garcia,0.8932,48,15,42.8736
05/04/21,Samuel Garcia,-0.7746,0,15,0
05/04/21,Samuel Garcia,0.5059,0,15,0
05/04/21,Samuel Garcia,0.2023,176,15,35.6048
05/04/21,Samuel Garcia,0.2144,0,15,0
05/04/21,Samuel Garcia,0.2023,176,15,35.6048
05/04/21,Samuel Garcia,0.6124,26,15,15.9224
05/04/21,Samuel Garcia,0,0,15,0
05/04/21,Samuel Garcia,0.0772,0,15,0
05/04/21,Samuel Garcia,0.2023,176,15,35.6048
05/04/21,Samuel Garcia,0,0,15,0
05/04/21,Samuel Garcia,0.5687,0,15,0
05/04/21,Samuel Garcia,-0.8046,0,15,0
05/04/21,Samuel Garcia,-0.4447,4,15,-1.7788
05/04/21,Samuel Garcia,0.2235,0,15,0
05/04/21,Samuel Garcia,0.1655,0,15,0
05/04/21,Samuel Garcia,0.8225,2,15,1.645
05/04/21,Samuel Garcia,0.6124,0,15,0
05/04/21,Samuel Garcia,0.6515,0,15,0
05/04/21,Samuel Garcia,-0.7571,0,15,0
05/04/21,Samuel Garcia,0,33,15,0
05/04/21,Samuel Garcia,0.6997,68,15,47.5796
05/04/21,Samuel Garcia,0,0,15,0
05/04/21,Samuel Garcia,-0.5994,156,15,-93.5064
05/04/21,Samuel Garcia,-0.743,0,15,0
05/04/21,Samuel Garcia,0,0,15,0
05/04/21,Samuel Garcia,-0.3182,3,15,-0.9546
05/04/21,Samuel Garcia,0.6329,0,15,0
05/04/21,Samuel Garcia,-0.5423,29,15,-15.7267
05/04/21,Samuel Garcia,-0.4767,2,15,-0.9534
05/04/21,Samuel Garcia,-0.5994,156,15,-93.5064
05/04/21,Samuel Garcia,-0.296,0,15,0
05/04/21,Samuel Garcia,-0.5413,10,15,-5.413
05/04/21,Samuel Garcia,0.9136,0,15,0
05/04/21,Samuel Garcia,0.836,0,15,0
05/04/21,Samuel Garcia,0.1027,60,15,6.162
05/04/21,Samuel Garcia,0.3538,0,15,0
05/04/21,Samuel Garcia,-0.5994,156,15,-93.5064
05/04/21,Samuel Garcia,-0.1121,0,15,0
05/04/21,Samuel Garcia,-0.6822,0,15,0
05/04/21,Samuel Garcia,-0.7717,624,15,-481.5408
05/04/21,Samuel Garcia,-0.7717,624,15,-481.5408
05/04/21,Samuel Garcia,0.3415,0,15,0
05/04/21,Samuel Garcia,0.3291,0,15,0
05/04/21,Samuel Garcia,-0.2263,0,15,0
05/04/21,Samuel Garcia,-0.0772,8,15,-0.6176
05/04/21,Samuel Garcia,-0.5994,70,15,-41.958
05/04/21,Samuel Garcia,-0.7717,624,15,-481.5408
05/04/21,Samuel Garcia,0.3724,0,15,0
05/04/21,Samuel Garcia,0.2023,0,15,0
05/04/21,Samuel Garcia,0.7506,0,15,0
05/04/21,Samuel Garcia,-0.7717,624,15,-481.5408
05/04/21,Samuel Garcia,-0.121,0,15,0
05/04/21,Samuel Garcia,-0.7717,624,15,-481.5408
05/04/21,Samuel Garcia,-0.7717,624,15,-481.5408
05/04/21,Samuel Garcia,-0.7717,624,15,-481.5408
05/04/21,Samuel Garcia,-0.3291,1,15,-0.3291
05/04/21,Samuel Garcia,0,7,15,0
05/04/21,Samuel Garcia,-0.7717,624,15,-481.5408
05/04/21,Samuel Garcia,0.5859,115,15,67.3785
05/04/21,Samuel Garcia,-0.5563,0,15,0
05/04/21,Samuel Garcia,-0.7717,624,15,-481.5408
05/04/21,Samuel Garcia,0.6361,1,15,0.6361
05/04/21,Samuel Garcia,-0.7717,624,15,-481.5408
05/04/21,Samuel Garcia,-0.7717,624,15,-481.5408
05/04/21,Samuel Garcia,0.4019,0,15,0
05/04/21,Samuel Garcia,-0.7717,624,15,-481.5408
05/04/21,Samuel Garcia,-0.7717,624,15,-481.5408
05/04/21,Samuel Garcia,-0.7717,624,15,-481.5408
05/04/21,Samuel Garcia,-0.7717,624,15,-481.5408
05/04/21,Samuel Garcia,-0.8513,105,15,-89.3865
05/04/21,Samuel Garcia,-0.7717,624,15,-481.5408
05/04/21,Samuel Garcia,0,0,15,0
05/04/21,Samuel Garcia,0.4939,4,15,1.9756
05/04/21,Samuel Garcia,0,0,15,0
05/04/21,Samuel Garcia,-0.7717,624,15,-481.5408
05/04/21,Samuel Garcia,0.0772,0,15,0
05/04/21,Samuel Garcia,-0.7717,624,15,-481.5408
05/04/21,Samuel Garcia,-0.7717,624,15,-481.5408
05/04/21,Samuel Garcia,0.8764,0,15,0
05/04/21,Samuel Garcia,-0.7717,624,15,-481.5408
05/04/21,Samuel Garcia,-0.7717,624,15,-481.5408
05/04/21,Samuel Garcia,-0.8513,105,15,-89.3865
05/04/21,Samuel Garcia,0.3252,0,15,0
05/04/21,Samuel Garcia,-0.0572,2,15,-0.1144
05/04/21,Samuel Garcia,-0.7717,624,15,-481.5408
05/04/21,Samuel Garcia,-0.7717,624,15,-481.5408
05/04/21,Samuel Garcia,-0.3451,0,15,0
05/04/21,Samuel Garcia,0.3818,7,15,2.6726
05/04/21,Samuel Garcia,-0.3182,0,15,0
05/04/21,Samuel Garcia,0.6597,2,15,1.3194
05/04/21,Samuel Garcia,-0.7717,624,15,-481.5408
05/04/21,Samuel Garcia,0.5106,17,15,8.6802
05/04/21,Samuel Garcia,-0.296,31,15,-9.176
05/04/21,Samuel Garcia,-0.2382,0,15,0
05/04/21,Samuel Garcia,-0.7717,624,15,-481.5408
05/04/21,Samuel Garcia,0.1027,60,15,6.162
05/04/21,Samuel Garcia,0,0,15,0
05/04/21,Samuel Garcia,0,0,15,0
05/04/21,Samuel Garcia,-0.7717,624,15,-481.5408
05/04/21,Samuel Garcia,0.4939,9,15,4.4451
05/04/21,Samuel Garcia,-0.4019,0,15,0
05/04/21,Samuel Garcia,0.762,24,15,18.288
05/04/21,Samuel Garcia,-0.7555,134,15,-101.237
05/04/21,Samuel Garcia,0,0,15,0
05/04/21,Samuel Garcia,0,0,15,0
05/04/21,Samuel Garcia,-0.4767,0,15,0
05/04/21,Samuel Garcia,0.4168,11,15,4.5848
05/04/21,Samuel Garcia,-0.7555,134,15,-101.237
05/04/21,Samuel Garcia,0.1779,0,15,0
05/04/21,Samuel Garcia,-0.0188,0,15,0
05/04/21,Samuel Garcia,-0.0516,2,15,-0.1032
05/04/21,Samuel Garcia,0.8519,0,15,0
05/04/21,Samuel Garcia,-0.5267,10,15,-5.267
05/04/21,Samuel Garcia,0,4,15,0
05/04/21,Samuel Garcia,-0.296,31,15,-9.176
05/04/21,Samuel Garcia,0.1027,29,15,2.9783
05/04/21,Samuel Garcia,-0.6956,0,15,0
05/04/21,Samuel Garcia,0.1027,60,15,6.162
05/04/21,Samuel Garcia,-0.9231,0,15,0
05/04/21,Samuel Garcia,0.8667,24,15,20.8008
05/04/21,Samuel Garcia,0.2263,0,15,0
05/04/21,Samuel Garcia,0,0,15,0
05/04/21,Samuel Garcia,0,0,15,0
05/04/21,Samuel Garcia,-0.7717,624,15,-481.5408
05/04/21,Samuel Garcia,-0.0516,0,15,0
05/04/21,Samuel Garcia,0,10,15,0
05/04/21,Samuel Garcia,0,0,15,0
05/04/21,Samuel Garcia,-0.2263,0,15,0
05/04/21,Samuel Garcia,0.6369,0,15,0
05/04/21,Samuel Garcia,-0.0516,156,15,-8.0496
05/04/21,Samuel Garcia,0.8299,0,15,0
05/04/21,Samuel Garcia,-0.7665,0,15,0
05/04/21,Samuel Garcia,0.3182,0,15,0
05/04/21,Samuel Garcia,-0.5423,0,15,0
05/04/21,Samuel Garcia,-0.242,0,15,0
05/04/21,Samuel Garcia,-0.7717,624,15,-481.5408
05/04/21,Samuel Garcia,-0.0516,156,15,-8.0496
05/04/21,Samuel Garcia,0.8402,0,15,0
05/04/21,Samuel Garcia,-0.7717,624,15,-481.5408
06/04/21,Samuel Garcia,-0.7717,624,15,-481.5408
06/04/21,Samuel Garcia,-0.7003,0,15,0
06/04/21,Samuel Garcia,0,0,15,0
06/04/21,Samuel Garcia,0,1,15,0
06/04/21,Samuel Garcia,-0.7717,624,15,-481.5408
06/04/21,Samuel Garcia,-0.7269,47,15,-34.1643
06/04/21,Samuel Garcia,0.3612,0,15,0
06/04/21,Samuel Garcia,0,83,15,0
06/04/21,Samuel Garcia,0,19,15,0
06/04/21,Samuel Garcia,0.5574,0,15,0
06/04/21,Samuel Garcia,-0.5267,0,15,0
06/04/21,Samuel Garcia,0,19,15,0
06/04/21,Samuel Garcia,0.25,0,15,0
06/04/21,Samuel Garcia,0,79,15,0
06/04/21,Samuel Garcia,-0.7717,624,15,-481.5408
06/04/21,Samuel Garcia,0.6369,0,15,0
06/04/21,Samuel Garcia,0.5086,0,15,0
06/04/21,Samuel Garcia,-0.296,31,15,-9.176
06/04/21,Samuel Garcia,0.3182,14,15,4.4548
06/04/21,Samuel Garcia,-0.1531,0,15,0
06/04/21,Samuel Garcia,-0.5859,5,15,-2.9295
06/04/21,Samuel Garcia,0,35,15,0
06/04/21,Samuel Garcia,0.5859,0,15,0
06/04/21,Samuel Garcia,0,83,15,0
06/04/21,Samuel Garcia,0.2023,42,15,8.4966
06/04/21,Samuel Garcia,0.7955,38,15,30.229
06/04/21,Samuel Garcia,-0.5859,1,15,-0.5859
06/04/21,Samuel Garcia,-0.34,0,15,0
06/04/21,Samuel Garcia,0.6249,0,15,0
06/04/21,Samuel Garcia,0.4118,0,15,0
06/04/21,Samuel Garcia,0.2023,42,15,8.4966
06/04/21,Samuel Garcia,-0.7184,138,15,-99.1392
06/04/21,Samuel Garcia,-0.7717,624,15,-481.5408
06/04/21,Samuel Garcia,-0.7184,138,15,-99.1392
06/04/21,Samuel Garcia,0.6486,0,15,0
06/04/21,Samuel Garcia,0.1027,29,15,2.9783
06/04/21,Samuel Garcia,0.128,0,15,0
06/04/21,Samuel Garcia,-0.5859,5,15,-2.9295
06/04/21,Samuel Garcia,0,83,15,0
06/04/21,Samuel Garcia,0,35,15,0
06/04/21,Samuel Garcia,0.5719,470,15,268.793
06/04/21,Samuel Garcia,0,79,15,0
06/04/21,Samuel Garcia,0.3182,610,15,194.102
06/04/21,Samuel Garcia,0.2263,1,15,0.2263
06/04/21,Samuel Garcia,0.3182,610,15,194.102
06/04/21,Samuel Garcia,0.3597,0,15,0
06/04/21,Samuel Garcia,0,1010,15,0
06/04/21,Samuel Garcia,0.5719,470,15,268.793
06/04/21,Samuel Garcia,0.5719,470,15,268.793
06/04/21,Samuel Garcia,-0.3612,39,15,-14.0868
06/04/21,Samuel Garcia,0.5719,470,15,268.793
06/04/21,Samuel Garcia,0.3182,610,15,194.102
06/04/21,Samuel Garcia,0.4019,10,15,4.019
06/04/21,Samuel Garcia,0,0,15,0
06/04/21,Samuel Garcia,0.4215,16,15,6.744
06/04/21,Samuel Garcia,-0.0772,17,15,-1.3124
06/04/21,Samuel Garcia,0.5719,470,15,268.793
06/04/21,Samuel Garcia,0.5106,17,15,8.6802
06/04/21,Samuel Garcia,0.3182,610,15,194.102
06/04/21,Samuel Garcia,0.3182,610,15,194.102
06/04/21,Samuel Garcia,0.5719,470,15,268.793
06/04/21,Samuel Garcia,-0.4588,0,15,0
06/04/21,Samuel Garcia,0.9042,4,15,3.6168
06/04/21,Samuel Garcia,0.4767,4,15,1.9068
06/04/21,Samuel Garcia,0.3182,610,15,194.102
06/04/21,Samuel Garcia,0.3182,610,15,194.102
06/04/21,Samuel Garcia,-0.3412,20,15,-6.824
06/04/21,Samuel Garcia,0,65,15,0
06/04/21,Samuel Garcia,0.5719,470,15,268.793
06/04/21,Samuel Garcia,0.3182,610,15,194.102
06/04/21,Samuel Garcia,0.3182,610,15,194.102
06/04/21,Samuel Garcia,-0.1531,0,15,0
06/04/21,Samuel Garcia,0.3182,610,15,194.102
06/04/21,Samuel Garcia,-0.5719,27,15,-15.4413
06/04/21,Samuel Garcia,0.6597,9,15,5.9373
06/04/21,Samuel Garcia,0.5719,470,15,268.793
06/04/21,Samuel Garcia,-0.3612,13,15,-4.6956
06/04/21,Samuel Garcia,0.5713,0,15,0
06/04/21,Samuel Garcia,0.3182,610,15,194.102
06/04/21,Samuel Garcia,-0.3612,13,15,-4.6956
06/04/21,Samuel Garcia,0.5719,470,15,268.793
06/04/21,Samuel Garcia,0.4215,16,15,6.744
06/04/21,Samuel Garcia,-0.6242,0,15,0
06/04/21,Samuel Garcia,0.3182,610,15,194.102
06/04/21,Samuel Garcia,-0.2263,2,15,-0.4526
06/04/21,Samuel Garcia,-0.3612,0,15,0
06/04/21,Samuel Garcia,0.5719,470,15,268.793
06/04/21,Samuel Garcia,0.3182,610,15,194.102
06/04/21,Samuel Garcia,0.3182,6,15,1.9092
06/04/21,Samuel Garcia,0.3182,610,15,194.102
06/04/21,Samuel Garcia,-0.4201,0,15,0
06/04/21,Samuel Garcia,0,16,15,0
06/04/21,Samuel Garcia,-0.2146,75,15,-16.095
06/04/21,Samuel Garcia,-0.4404,37,15,-16.2948
06/04/21,Samuel Garcia,-0.2146,75,15,-16.095
06/04/21,Samuel Garcia,0.2716,20,15,5.432
06/04/21,Samuel Garcia,0.5719,470,15,268.793
06/04/21,Samuel Garcia,0,0,15,0
06/04/21,Samuel Garcia,0,83,15,0
06/04/21,Samuel Garcia,0.5719,470,15,268.793
06/04/21,Samuel Garcia,0.6369,207,15,131.8383
06/04/21,Samuel Garcia,0.4215,97,15,40.8855
06/04/21,Samuel Garcia,0.5719,470,15,268.793
06/04/21,Samuel Garcia,0,12,15,0
06/04/21,Samuel Garcia,0.4215,97,15,40.8855
06/04/21,Samuel Garcia,0,65,15,0
06/04/21,Samuel Garcia,-0.4215,0,15,0
06/04/21,Samuel Garcia,0.5719,470,15,268.793
06/04/21,Samuel Garcia,0.3182,610,15,194.102
06/04/21,Samuel Garcia,0,1,15,0
06/04/21,Samuel Garcia,0,4,15,0
06/04/21,Samuel Garcia,0.5719,470,15,268.793
06/04/21,Samuel Garcia,-0.8126,0,15,0
06/04/21,Samuel Garcia,-0.8126,0,15,0
06/04/21,Samuel Garcia,-0.1154,79,15,-9.1166
06/04/21,Samuel Garcia,0.2732,6,15,1.6392
06/04/21,Samuel Garcia,-0.3832,0,15,0
06/04/21,Samuel Garcia,0,33,15,0
06/04/21,Samuel Garcia,0,0,15,0
06/04/21,Samuel Garcia,0.3612,0,15,0
06/04/21,Samuel Garcia,-0.1027,4,15,-0.4108
06/04/21,Samuel Garcia,0,0,15,0
06/04/21,Samuel Garcia,0.6369,6,15,3.8214
06/04/21,Samuel Garcia,0.5719,470,15,268.793
06/04/21,Samuel Garcia,-0.6214,0,15,0
06/04/21,Samuel Garcia,0.3182,610,15,194.102
06/04/21,Samuel Garcia,0.5719,470,15,268.793
06/04/21,Samuel Garcia,-0.2258,0,15,0
06/04/21,Samuel Garcia,0.4019,1,15,0.4019
06/04/21,Samuel Garcia,0,17,15,0
06/04/21,Samuel Garcia,0.7184,0,15,0
06/04/21,Samuel Garcia,0.4404,3,15,1.3212
06/04/21,Samuel Garcia,0.5719,470,15,268.793
06/04/21,Samuel Garcia,0,0,15,0
07/04/21,Samuel Garcia,0.3352,0,15,0
07/04/21,Samuel Garcia,-0.7549,0,15,0
07/04/21,Samuel Garcia,0,0,15,0
07/04/21,Samuel Garcia,0.6486,0,15,0
07/04/21,Samuel Garcia,0,0,15,0
07/04/21,Samuel Garcia,0.5719,9,15,5.1471
07/04/21,Samuel Garcia,0,0,15,0
07/04/21,Samuel Garcia,0.8779,0,15,0
07/04/21,Samuel Garcia,-0.5859,0,15,0
07/04/21,Samuel Garcia,0.7845,3,15,2.3535
07/04/21,Samuel Garcia,-0.1326,14,15,-1.8564
07/04/21,Samuel Garcia,0.4215,97,15,40.8855
07/04/21,Samuel Garcia,0,0,15,0
07/04/21,Samuel Garcia,0,83,15,0
07/04/21,Samuel Garcia,0.2732,0,15,0
07/04/21,Samuel Garcia,0.6369,207,15,131.8383
07/04/21,Samuel Garcia,0.5719,470,15,268.793
07/04/21,Samuel Garcia,-0.2924,0,15,0
07/04/21,Samuel Garcia,0.6369,207,15,131.8383
07/04/21,Samuel Garcia,0,0,15,0
07/04/21,Samuel Garcia,0.7264,1,15,0.7264
07/04/21,Samuel Garcia,0,0,15,0
07/04/21,Samuel Garcia,0.8271,0,15,0
07/04/21,Samuel Garcia,0.5719,470,15,268.793
07/04/21,Samuel Garcia,0.4019,4,15,1.6076
07/04/21,Samuel Garcia,-0.3412,20,15,-6.824
07/04/21,Samuel Garcia,0,0,15,0
07/04/21,Samuel Garcia,-0.3412,0,15,0
07/04/21,Samuel Garcia,-0.6167,0,15,0
07/04/21,Samuel Garcia,0.0798,7,15,0.5586
07/04/21,Samuel Garcia,0,0,15,0
07/04/21,Samuel Garcia,0.2177,6,15,1.3062
07/04/21,Samuel Garcia,0,25,15,0
07/04/21,Samuel Garcia,0,25,15,0
07/04/21,Samuel Garcia,0,0,15,0
07/04/21,Samuel Garcia,0.6124,0,15,0
07/04/21,Samuel Garcia,-0.5994,70,15,-41.958
07/04/21,Samuel Garcia,0,25,15,0
07/04/21,Samuel Garcia,0.6369,0,15,0
07/04/21,Samuel Garcia,-0.5574,0,15,0
07/04/21,Samuel Garcia,0,0,15,0
07/04/21,Samuel Garcia,0.296,0,15,0
07/04/21,Samuel Garcia,0.5719,470,15,268.793
07/04/21,Samuel Garcia,-0.7579,0,15,0
07/04/21,Samuel Garcia,0.5023,0,15,0
07/04/21,Samuel Garcia,-0.505,1,15,-0.505
07/04/21,Samuel Garcia,0.4404,10,15,4.404
07/04/21,Samuel Garcia,-0.891,24,15,-21.384
07/04/21,Samuel Garcia,-0.6652,4,15,-2.6608
07/04/21,Samuel Garcia,0.0772,5,15,0.386
07/04/21,Samuel Garcia,0.4404,11,15,4.8444
07/04/21,Samuel Garcia,0.5023,0,15,0
07/04/21,Samuel Garcia,0,25,15,0
07/04/21,Samuel Garcia,0.3818,8,15,3.0544
07/04/21,Samuel Garcia,0.6369,207,15,131.8383
07/04/21,Samuel Garcia,0,0,15,0
07/04/21,Samuel Garcia,-0.5423,3,15,-1.6269
07/04/21,Samuel Garcia,0.6124,20,15,12.248
07/04/21,Samuel Garcia,0.3818,24,15,9.1632
07/04/21,Samuel Garcia,-0.1779,110,15,-19.569
07/04/21,Samuel Garcia,-0.296,0,15,0
07/04/21,Samuel Garcia,-0.4035,0,15,0
07/04/21,Samuel Garcia,0,0,15,0
07/04/21,Samuel Garcia,0,386,15,0
07/04/21,Samuel Garcia,-0.1027,0,15,0
07/04/21,Samuel Garcia,0.7096,0,15,0
07/04/21,Samuel Garcia,0,1,15,0
07/04/21,Samuel Garcia,0,386,15,0
07/04/21,Samuel Garcia,-0.044,0,15,0
07/04/21,Samuel Garcia,-0.891,24,15,-21.384
07/04/21,Samuel Garcia,-0.1779,110,15,-19.569
07/04/21,Samuel Garcia,-0.5499,1,15,-0.5499
07/04/21,Samuel Garcia,-0.6486,35,15,-22.701
07/04/21,Samuel Garcia,-0.34,27,15,-9.18
07/04/21,Samuel Garcia,0,97,15,0
07/04/21,Samuel Garcia,0,97,15,0
07/04/21,Samuel Garcia,0.4404,1,15,0.4404
07/04/21,Samuel Garcia,0.4939,1192,15,588.7288
07/04/21,Samuel Garcia,0.4939,1192,15,588.7288
07/04/21,Samuel Garcia,0,31,15,0
07/04/21,Samuel Garcia,0.4939,1192,15,588.7288
07/04/21,Samuel Garcia,-0.34,2342,15,-796.28
08/04/21,Samuel Garcia,0.2755,2,15,0.551
08/04/21,Samuel Garcia,-0.296,0,15,0
08/04/21,Samuel Garcia,0.128,2342,15,299.776
08/04/21,Samuel Garcia,0.4939,1192,15,588.7288
08/04/21,Samuel Garcia,0,0,15,0
08/04/21,Samuel Garcia,0.128,2342,15,299.776
08/04/21,Samuel Garcia,0,97,15,0
08/04/21,Samuel Garcia,-0.2023,0,15,0
08/04/21,Samuel Garcia,0.3182,1,15,0.3182
08/04/21,Samuel Garcia,-0.1911,1,15,-0.1911
08/04/21,Samuel Garcia,0.4939,1192,15,588.7288
08/04/21,Samuel Garcia,0.4939,1192,15,588.7288
08/04/21,Samuel Garcia,0,17,15,0
08/04/21,Samuel Garcia,-0.34,138,15,-46.92
08/04/21,Samuel Garcia,0.4939,1192,15,588.7288
08/04/21,Samuel Garcia,0.4939,1192,15,588.7288
08/04/21,Samuel Garcia,-0.34,27,15,-9.18
08/04/21,Samuel Garcia,0.4404,216,15,95.1264
08/04/21,Samuel Garcia,-0.34,138,15,-46.92
08/04/21,Samuel Garcia,0,51,15,0
08/04/21,Samuel Garcia,0.4939,1192,15,588.7288
08/04/21,Samuel Garcia,0.5859,45,15,26.3655
08/04/21,Samuel Garcia,0.128,2342,15,299.776
08/04/21,Samuel Garcia,-0.4215,0,15,0
08/04/21,Samuel Garcia,0.4404,216,15,95.1264
08/04/21,Samuel Garcia,0.128,2342,15,299.776
08/04/21,Samuel Garcia,0.4939,1192,15,588.7288
08/04/21,Samuel Garcia,0.128,2342,15,299.776
08/04/21,Samuel Garcia,0.4939,1192,15,588.7288
08/04/21,Samuel Garcia,0.4404,216,15,95.1264
08/04/21,Samuel Garcia,0.128,2342,15,299.776
08/04/21,Samuel Garcia,0.7003,0,15,0
08/04/21,Samuel Garcia,0.3612,108,15,39.0096
08/04/21,Samuel Garcia,0.4939,1192,15,588.7288
08/04/21,Samuel Garcia,0.128,2342,15,299.776
08/04/21,Samuel Garcia,-0.0516,2,15,-0.1032
08/04/21,Samuel Garcia,-0.4404,69,15,-30.3876
08/04/21,Samuel Garcia,0.128,2342,15,299.776
08/04/21,Samuel Garcia,0.8126,2,15,1.6252
08/04/21,Samuel Garcia,-0.5267,75,15,-39.5025
08/04/21,Samuel Garcia,0.128,2342,15,299.776
08/04/21,Samuel Garcia,0.4019,184,15,73.9496
08/04/21,Samuel Garcia,-0.1779,110,15,-19.569
08/04/21,Samuel Garcia,0,83,15,0
08/04/21,Samuel Garcia,0.4019,184,15,73.9496
08/04/21,Samuel Garcia,0.4939,1192,15,588.7288
08/04/21,Samuel Garcia,0,1888,15,0
08/04/21,Samuel Garcia,0,0,15,0
08/04/21,Samuel Garcia,0.128,2342,15,299.776
08/04/21,Samuel Garcia,0,1888,15,0
08/04/21,Samuel Garcia,0.7506,36,15,27.0216
08/04/21,Samuel Garcia,0.128,2342,15,299.776
08/04/21,Samuel Garcia,0.4939,1192,15,588.7288
08/04/21,Samuel Garcia,-0.4404,69,15,-30.3876
08/04/21,Samuel Garcia,0.8214,285,15,234.099
08/04/21,Samuel Garcia,0.4939,1192,15,588.7288
08/04/21,Samuel Garcia,0,1888,15,0
08/04/21,Samuel Garcia,0.128,2342,15,299.776
08/04/21,Samuel Garcia,0,1888,15,0
08/04/21,Samuel Garcia,0.128,2342,15,299.776
08/04/21,Samuel Garcia,0,1888,15,0
08/04/21,Samuel Garcia,0.4939,1192,15,588.7288
08/04/21,Samuel Garcia,-0.4019,0,15,0
08/04/21,Samuel Garcia,0,1888,15,0
08/04/21,Samuel Garcia,0.25,0,15,0
08/04/21,Samuel Garcia,0,1888,15,0
08/04/21,Samuel Garcia,-0.2547,2269,15,-577.9143
08/04/21,Samuel Garcia,-0.2547,2269,15,-577.9143
08/04/21,Samuel Garcia,0.128,2342,15,299.776
08/04/21,Samuel Garcia,0,1888,15,0
08/04/21,Samuel Garcia,-0.2547,2269,15,-577.9143
08/04/21,Samuel Garcia,0,1888,15,0
08/04/21,Samuel Garcia,-0.4767,132,15,-62.9244
08/04/21,Samuel Garcia,-0.2547,2269,15,-577.9143
08/04/21,Samuel Garcia,-0.2547,2269,15,-577.9143
08/04/21,Samuel Garcia,-0.2547,2269,15,-577.9143
08/04/21,Samuel Garcia,-0.2547,2269,15,-577.9143
08/04/21,Samuel Garcia,0.4939,1192,15,588.7288
08/04/21,Samuel Garcia,-0.2547,2269,15,-577.9143
08/04/21,Samuel Garcia,0.4939,1192,15,588.7288
08/04/21,Samuel Garcia,0.128,2342,15,299.776
08/04/21,Samuel Garcia,0,1888,15,0
08/04/21,Samuel Garcia,-0.2547,2269,15,-577.9143
08/04/21,Samuel Garcia,-0.2547,2269,15,-577.9143
08/04/21,Samuel Garcia,-0.2547,2269,15,-577.9143
08/04/21,Samuel Garcia,0.4019,184,15,73.9496
08/04/21,Samuel Garcia,-0.2547,2269,15,-577.9143
08/04/21,Samuel Garcia,0,10,15,0
08/04/21,Samuel Garcia,0.128,2342,15,299.776
08/04/21,Samuel Garcia,0,48,15,0
08/04/21,Samuel Garcia,-0.2547,2269,15,-577.9143
08/04/21,Samuel Garcia,-0.34,65,15,-22.1
08/04/21,Samuel Garcia,0,1888,15,0
08/04/21,Samuel Garcia,0.1877,0,15,0
08/04/21,Samuel Garcia,0.4939,1192,15,588.7288
08/04/21,Samuel Garcia,0.128,2342,15,299.776
08/04/21,Samuel Garcia,0.8214,285,15,234.099
08/04/21,Samuel Garcia,0.8214,285,15,234.099
08/04/21,Samuel Garcia,0.128,2342,15,299.776
08/04/21,Samuel Garcia,-0.34,138,15,-46.92
08/04/21,Samuel Garcia,-0.2547,2269,15,-577.9143
08/04/21,Samuel Garcia,-0.2547,2269,15,-577.9143
08/04/21,Samuel Garcia,0.128,2342,15,299.776
08/04/21,Samuel Garcia,0.0258,6,15,0.1548
08/04/21,Samuel Garcia,-0.2547,2269,15,-577.9143
08/04/21,Samuel Garcia,0,22,15,0
08/04/21,Samuel Garcia,0.128,2342,15,299.776
