candidato,retweetTimesPositivity,retweetTotal,creacion,numSemana
Clara Luz Flores,29.751,141,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,271.84,1699,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,32.016,232,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,17.28,54,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,0,125,10/03/21,11
Clara Luz Flores,411.414,2154,10/03/21,11
Clara Luz Flores,0,5,10/03/21,11
Clara Luz Flores,271.84,1699,10/03/21,11
Clara Luz Flores,23.142,203,10/03/21,11
Clara Luz Flores,159.6,1400,10/03/21,11
Clara Luz Flores,271.84,1699,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,0,24,10/03/21,11
Clara Luz Flores,169.69,710,10/03/21,11
Clara Luz Flores,1883.181,8599,10/03/21,11
Clara Luz Flores,1883.181,8599,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,169.69,710,10/03/21,11
Clara Luz Flores,0,75,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,56.762,562,10/03/21,11
Clara Luz Flores,1.971,9,10/03/21,11
Clara Luz Flores,20.7,69,10/03/21,11
Clara Luz Flores,1883.181,8599,10/03/21,11
Clara Luz Flores,1.184,4,10/03/21,11
Clara Luz Flores,70.632,436,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,32.016,232,10/03/21,11
Clara Luz Flores,0,865,10/03/21,11
Clara Luz Flores,20.541,123,10/03/21,11
Clara Luz Flores,515.092,1966,10/03/21,11
Clara Luz Flores,9.435,51,10/03/21,11
Clara Luz Flores,169.69,710,10/03/21,11
Clara Luz Flores,98.172,606,10/03/21,11
Clara Luz Flores,0,84,10/03/21,11
Clara Luz Flores,1883.181,8599,10/03/21,11
Clara Luz Flores,29.751,141,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,169.69,710,10/03/21,11
Clara Luz Flores,515.092,1966,10/03/21,11
Clara Luz Flores,260.107,989,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,1883.181,8599,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,271.84,1699,10/03/21,11
Clara Luz Flores,29.751,141,10/03/21,11
Clara Luz Flores,94.905,555,10/03/21,11
Clara Luz Flores,98.172,606,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,32.016,232,10/03/21,11
Clara Luz Flores,56.762,562,10/03/21,11
Clara Luz Flores,271.84,1699,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,515.092,1966,10/03/21,11
Clara Luz Flores,0,9,10/03/21,11
Clara Luz Flores,1883.181,8599,10/03/21,11
Clara Luz Flores,0,9,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,0,11,10/03/21,11
Clara Luz Flores,0,14,10/03/21,11
Clara Luz Flores,0,3263,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,515.092,1966,10/03/21,11
Clara Luz Flores,0.073,1,10/03/21,11
Clara Luz Flores,15.84,99,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,1883.181,8599,10/03/21,11
Clara Luz Flores,1883.181,8599,10/03/21,11
Clara Luz Flores,0,425,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,0,396,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,56.762,562,10/03/21,11
Clara Luz Flores,515.092,1966,10/03/21,11
Clara Luz Flores,515.092,1966,10/03/21,11
Clara Luz Flores,32.508,129,10/03/21,11
Clara Luz Flores,169.69,710,10/03/21,11
Clara Luz Flores,98.172,606,10/03/21,11
Clara Luz Flores,271.84,1699,10/03/21,11
Clara Luz Flores,152.278,511,10/03/21,11
Clara Luz Flores,0.119,1,10/03/21,11
Clara Luz Flores,0.54,4,10/03/21,11
Clara Luz Flores,0,256,10/03/21,11
Clara Luz Flores,0,58,10/03/21,11
Clara Luz Flores,18.3,75,10/03/21,11
Clara Luz Flores,1883.181,8599,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,5.06,46,10/03/21,11
Clara Luz Flores,70.632,436,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,18.3,75,10/03/21,11
Clara Luz Flores,98.172,606,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,0,2,10/03/21,11
Clara Luz Flores,0,1,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,32.016,232,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,159.6,1400,10/03/21,11
Clara Luz Flores,23.843,113,10/03/21,11
Clara Luz Flores,1883.181,8599,10/03/21,11
Clara Luz Flores,169.69,710,10/03/21,11
Clara Luz Flores,56.762,562,10/03/21,11
Clara Luz Flores,515.092,1966,10/03/21,11
Clara Luz Flores,515.092,1966,10/03/21,11
Clara Luz Flores,3.564,18,10/03/21,11
Clara Luz Flores,1883.181,8599,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,271.84,1699,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,0,396,10/03/21,11
Clara Luz Flores,1883.181,8599,10/03/21,11
Clara Luz Flores,38.48,208,10/03/21,11
Clara Luz Flores,0,359,10/03/21,11
Clara Luz Flores,260.107,989,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,0,359,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,0,100,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,70.632,436,10/03/21,11
Clara Luz Flores,19.402,178,10/03/21,11
Clara Luz Flores,0.264,1,10/03/21,11
Clara Luz Flores,515.092,1966,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,98.172,606,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,0.256,2,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,18.3,75,10/03/21,11
Clara Luz Flores,1883.181,8599,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,0,1,10/03/21,11
Clara Luz Flores,271.84,1699,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,0,10,10/03/21,11
Clara Luz Flores,94.251,353,10/03/21,11
Clara Luz Flores,0,2,10/03/21,11
Clara Luz Flores,515.092,1966,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,0,10,10/03/21,11
Clara Luz Flores,0,865,10/03/21,11
Clara Luz Flores,1883.181,8599,10/03/21,11
Clara Luz Flores,34.632,111,10/03/21,11
Clara Luz Flores,169.69,710,10/03/21,11
Clara Luz Flores,70.632,436,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,260.107,989,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,94.905,555,10/03/21,11
Clara Luz Flores,0,14,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,515.092,1966,10/03/21,11
Clara Luz Flores,260.107,989,10/03/21,11
Clara Luz Flores,159.6,1400,10/03/21,11
Clara Luz Flores,169.69,710,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,56.762,562,10/03/21,11
Clara Luz Flores,100.172,316,10/03/21,11
Clara Luz Flores,0,865,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,0,3,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,29.751,141,10/03/21,11
Clara Luz Flores,0,100,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,32.016,232,10/03/21,11
Clara Luz Flores,94.905,555,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,411.414,2154,10/03/21,11
Clara Luz Flores,98.172,606,10/03/21,11
Clara Luz Flores,0.188,4,10/03/21,11
Clara Luz Flores,1883.181,8599,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,271.84,1699,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,56.762,562,10/03/21,11
Clara Luz Flores,411.414,2154,10/03/21,11
Clara Luz Flores,1883.181,8599,10/03/21,11
Clara Luz Flores,12.765,111,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,156.975,525,10/03/21,11
Clara Luz Flores,159.6,1400,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,0,71,10/03/21,11
Clara Luz Flores,4.8,24,10/03/21,11
Clara Luz Flores,6.707,19,10/03/21,11
Clara Luz Flores,17,125,10/03/21,11
Clara Luz Flores,515.092,1966,10/03/21,11
Clara Luz Flores,515.092,1966,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,6.707,19,10/03/21,11
Clara Luz Flores,1.91,10,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,56.762,562,10/03/21,11
Clara Luz Flores,0,539,10/03/21,11
Clara Luz Flores,1.068,6,10/03/21,11
Clara Luz Flores,98.172,606,10/03/21,11
Clara Luz Flores,0,8,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,515.092,1966,10/03/21,11
Clara Luz Flores,515.092,1966,10/03/21,11
Clara Luz Flores,515.092,1966,10/03/21,11
Clara Luz Flores,70.632,436,10/03/21,11
Clara Luz Flores,0,582,10/03/21,11
Clara Luz Flores,169.69,710,10/03/21,11
Clara Luz Flores,159.6,1400,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,0,24,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,70.632,436,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,0,359,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,0.238,1,10/03/21,11
Clara Luz Flores,169.69,710,10/03/21,11
Clara Luz Flores,1883.181,8599,10/03/21,11
Clara Luz Flores,48.816,432,10/03/21,11
Clara Luz Flores,1883.181,8599,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,0,71,10/03/21,11
Clara Luz Flores,0,124,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,2.331,7,10/03/21,11
Clara Luz Flores,0,1,10/03/21,11
Clara Luz Flores,98.172,606,10/03/21,11
Clara Luz Flores,515.092,1966,10/03/21,11
Clara Luz Flores,169.69,710,10/03/21,11
Clara Luz Flores,515.092,1966,10/03/21,11
Clara Luz Flores,515.092,1966,10/03/21,11
Clara Luz Flores,1883.181,8599,10/03/21,11
Clara Luz Flores,515.092,1966,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,15.717,93,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,0,124,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,0,71,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,183.015,747,10/03/21,11
Clara Luz Flores,0,124,10/03/21,11
Clara Luz Flores,18.16,80,10/03/21,11
Clara Luz Flores,515.092,1966,10/03/21,11
Clara Luz Flores,0,17,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,25.398,166,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,0.079,1,10/03/21,11
Clara Luz Flores,70.632,436,10/03/21,11
Clara Luz Flores,17.28,54,10/03/21,11
Clara Luz Flores,2.28,19,10/03/21,11
Clara Luz Flores,4.64,29,10/03/21,11
Clara Luz Flores,56.762,562,10/03/21,11
Clara Luz Flores,515.092,1966,10/03/21,11
Clara Luz Flores,0.194,1,10/03/21,11
Clara Luz Flores,271.84,1699,10/03/21,11
Clara Luz Flores,515.092,1966,10/03/21,11
Clara Luz Flores,0,72,10/03/21,11
Clara Luz Flores,98.172,606,10/03/21,11
Clara Luz Flores,0.588,2,10/03/21,11
Clara Luz Flores,56.762,562,10/03/21,11
Clara Luz Flores,515.092,1966,10/03/21,11
Clara Luz Flores,29.751,141,10/03/21,11
Clara Luz Flores,0,125,10/03/21,11
Clara Luz Flores,0.231,1,10/03/21,11
Clara Luz Flores,169.69,710,10/03/21,11
Clara Luz Flores,1883.181,8599,10/03/21,11
Clara Luz Flores,0,6,10/03/21,11
Clara Luz Flores,169.69,710,10/03/21,11
Clara Luz Flores,0.27,1,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,0,7,10/03/21,11
Clara Luz Flores,183.015,747,10/03/21,11
Clara Luz Flores,0,0,10/03/21,11
Clara Luz Flores,0,1,11/03/21,11
Clara Luz Flores,8.007,51,11/03/21,11
Clara Luz Flores,0,0,11/03/21,11
Clara Luz Flores,0,1,11/03/21,11
Clara Luz Flores,1883.181,8599,11/03/21,11
Clara Luz Flores,0,30,11/03/21,11
Clara Luz Flores,0.32,1,11/03/21,11
Clara Luz Flores,0,100,11/03/21,11
Clara Luz Flores,4.752,36,11/03/21,11
Clara Luz Flores,10.452,78,11/03/21,11
Clara Luz Flores,0,2,11/03/21,11
Clara Luz Flores,1.375,11,11/03/21,11
Clara Luz Flores,66.41,290,11/03/21,11
Clara Luz Flores,66.41,290,11/03/21,11
Clara Luz Flores,0,543,11/03/21,11
Clara Luz Flores,0.092,1,11/03/21,11
Clara Luz Flores,0,85,11/03/21,11
Clara Luz Flores,8.316,66,11/03/21,11
Clara Luz Flores,0,0,11/03/21,11
Clara Luz Flores,0.25,1,11/03/21,11
Clara Luz Flores,0.47,1,11/03/21,11
Clara Luz Flores,0,85,11/03/21,11
Clara Luz Flores,19.825,65,11/03/21,11
Clara Luz Flores,0,0,11/03/21,11
Clara Luz Flores,0,0,11/03/21,11
Clara Luz Flores,11.918,59,11/03/21,11
Clara Luz Flores,0.231,1,12/03/21,11
Clara Luz Flores,0,0,12/03/21,11
Clara Luz Flores,0,0,12/03/21,11
Clara Luz Flores,7.688,62,12/03/21,11
Clara Luz Flores,19.648,64,12/03/21,11
Clara Luz Flores,66.41,290,12/03/21,11
Clara Luz Flores,0,1,12/03/21,11
Clara Luz Flores,2.28,20,12/03/21,11
Clara Luz Flores,0.114,1,12/03/21,11
Clara Luz Flores,11.918,59,12/03/21,11
Clara Luz Flores,1883.181,8599,12/03/21,11
Clara Luz Flores,0,0,12/03/21,11
Clara Luz Flores,0,0,12/03/21,11
Clara Luz Flores,0,5,12/03/21,11
Clara Luz Flores,0,0,12/03/21,11
Clara Luz Flores,0,0,12/03/21,11
Clara Luz Flores,0,0,12/03/21,11
Clara Luz Flores,3.848,13,12/03/21,11
Clara Luz Flores,10.269,63,12/03/21,11
Clara Luz Flores,0,108,12/03/21,11
Clara Luz Flores,66.41,290,12/03/21,11
Clara Luz Flores,0,0,12/03/21,11
Clara Luz Flores,0,57,12/03/21,11
Clara Luz Flores,0.697,1,12/03/21,11
Clara Luz Flores,0,0,12/03/21,11
Clara Luz Flores,0.459,3,12/03/21,11
Clara Luz Flores,0,108,12/03/21,11
Clara Luz Flores,0,0,12/03/21,11
Clara Luz Flores,66.41,290,12/03/21,11
Clara Luz Flores,0,85,12/03/21,11
Clara Luz Flores,0,0,12/03/21,11
Clara Luz Flores,0,1,12/03/21,11
Clara Luz Flores,0,0,12/03/21,11
Clara Luz Flores,0.098,1,12/03/21,11
Clara Luz Flores,0,0,12/03/21,11
Clara Luz Flores,0,0,12/03/21,11
Clara Luz Flores,0,0,12/03/21,11
Clara Luz Flores,0,0,12/03/21,11
Clara Luz Flores,66.41,290,12/03/21,11
Clara Luz Flores,0,0,12/03/21,11
Clara Luz Flores,4.865,35,12/03/21,11
Clara Luz Flores,0,2,12/03/21,11
Clara Luz Flores,0.8,4,12/03/21,11
Clara Luz Flores,0,2,12/03/21,11
Clara Luz Flores,0,0,12/03/21,11
Clara Luz Flores,7.232,32,12/03/21,11
Clara Luz Flores,0,1,12/03/21,11
Clara Luz Flores,0,1,12/03/21,11
Clara Luz Flores,0,0,12/03/21,11
Clara Luz Flores,0,0,12/03/21,11
Clara Luz Flores,0,0,12/03/21,11
Clara Luz Flores,0,0,12/03/21,11
Clara Luz Flores,1883.181,8599,12/03/21,11
Clara Luz Flores,0,0,12/03/21,11
Clara Luz Flores,0,1,12/03/21,11
Clara Luz Flores,0.639,3,12/03/21,11
Clara Luz Flores,0,0,12/03/21,11
Clara Luz Flores,1.344,7,12/03/21,11
Clara Luz Flores,0,0,12/03/21,11
Clara Luz Flores,0,0,12/03/21,11
Clara Luz Flores,0,0,12/03/21,11
Clara Luz Flores,17.958,41,12/03/21,11
Clara Luz Flores,0,17,12/03/21,11
Clara Luz Flores,23.843,113,12/03/21,11
Clara Luz Flores,17.958,41,12/03/21,11
Clara Luz Flores,0.378,1,12/03/21,11
Clara Luz Flores,0,0,12/03/21,11
Clara Luz Flores,0,0,12/03/21,11
Clara Luz Flores,0,3,12/03/21,11
Clara Luz Flores,0,0,12/03/21,11
Clara Luz Flores,0,32,12/03/21,11
Clara Luz Flores,82.84,380,12/03/21,11
Clara Luz Flores,0,1,12/03/21,11
Clara Luz Flores,0,271,12/03/21,11
Clara Luz Flores,0,271,12/03/21,11
Clara Luz Flores,0,1,12/03/21,11
Clara Luz Flores,12.371,89,12/03/21,11
Clara Luz Flores,0,0,12/03/21,11
Clara Luz Flores,0,0,12/03/21,11
Clara Luz Flores,2.22,20,12/03/21,11
Clara Luz Flores,0,0,12/03/21,11
Clara Luz Flores,0,271,12/03/21,11
Clara Luz Flores,12.09,30,12/03/21,11
Clara Luz Flores,0,271,12/03/21,11
Clara Luz Flores,0,0,12/03/21,11
Clara Luz Flores,2.22,20,12/03/21,11
Clara Luz Flores,0,0,12/03/21,11
Clara Luz Flores,0,1,12/03/21,11
Clara Luz Flores,0,0,12/03/21,11
Clara Luz Flores,0,0,12/03/21,11
Clara Luz Flores,0.235,1,12/03/21,11
Clara Luz Flores,0,0,12/03/21,11
Clara Luz Flores,0,4,12/03/21,11
Clara Luz Flores,0,1,12/03/21,11
Clara Luz Flores,0,6,12/03/21,11
Clara Luz Flores,5.472,36,13/03/21,11
Clara Luz Flores,0.074,1,13/03/21,11
Clara Luz Flores,66.41,290,13/03/21,11
Clara Luz Flores,5.472,36,13/03/21,11
Clara Luz Flores,5.472,36,13/03/21,11
Clara Luz Flores,0,0,13/03/21,11
Clara Luz Flores,5.472,36,13/03/21,11
Clara Luz Flores,0,0,13/03/21,11
Clara Luz Flores,0,271,13/03/21,11
Clara Luz Flores,0,2,13/03/21,11
Clara Luz Flores,0,3,13/03/21,11
Clara Luz Flores,0,0,13/03/21,11
Clara Luz Flores,0,1,13/03/21,11
Clara Luz Flores,2.605,5,13/03/21,11
Clara Luz Flores,0,0,13/03/21,11
Clara Luz Flores,0,156,13/03/21,11
Clara Luz Flores,0,143,13/03/21,11
Clara Luz Flores,0,0,13/03/21,11
Clara Luz Flores,0,143,13/03/21,11
Clara Luz Flores,0,0,13/03/21,11
Clara Luz Flores,6.336,18,13/03/21,11
Clara Luz Flores,0,0,13/03/21,11
Clara Luz Flores,0,113,13/03/21,11
Clara Luz Flores,0,63,13/03/21,11
Clara Luz Flores,0,113,13/03/21,11
Clara Luz Flores,0,113,13/03/21,11
Clara Luz Flores,3.996,12,13/03/21,11
Clara Luz Flores,0.278,1,13/03/21,11
Clara Luz Flores,0,0,13/03/21,11
Clara Luz Flores,0,0,13/03/21,11
Clara Luz Flores,0,63,13/03/21,11
Clara Luz Flores,0,6,13/03/21,11
Clara Luz Flores,0,0,13/03/21,11
Clara Luz Flores,0,63,13/03/21,11
Clara Luz Flores,411.414,2154,13/03/21,11
Clara Luz Flores,1883.181,8599,13/03/21,11
Clara Luz Flores,0,17,13/03/21,11
Clara Luz Flores,0,23,13/03/21,11
Clara Luz Flores,0,143,13/03/21,11
Clara Luz Flores,0,0,13/03/21,11
Clara Luz Flores,0,0,13/03/21,11
Clara Luz Flores,1883.181,8599,13/03/21,11
Clara Luz Flores,0,0,13/03/21,11
Clara Luz Flores,0,543,13/03/21,11
Clara Luz Flores,0,23,13/03/21,11
Clara Luz Flores,0,0,13/03/21,11
Clara Luz Flores,0.321,3,13/03/21,11
Clara Luz Flores,0,0,13/03/21,11
Clara Luz Flores,11.275,55,13/03/21,11
Clara Luz Flores,3.128,17,13/03/21,11
Clara Luz Flores,2.605,5,13/03/21,11
Clara Luz Flores,0,0,13/03/21,11
Clara Luz Flores,0,0,13/03/21,11
Clara Luz Flores,1883.181,8599,13/03/21,11
Clara Luz Flores,0.188,2,13/03/21,11
Clara Luz Flores,11.275,55,13/03/21,11
Clara Luz Flores,6.12,15,13/03/21,11
Clara Luz Flores,0,0,13/03/21,11
Clara Luz Flores,0,47,13/03/21,11
Clara Luz Flores,0,212,13/03/21,11
Clara Luz Flores,0,47,13/03/21,11
Clara Luz Flores,0,0,13/03/21,11
Clara Luz Flores,2.22,20,13/03/21,11
Clara Luz Flores,0.735,3,13/03/21,11
Clara Luz Flores,0,0,13/03/21,11
Clara Luz Flores,0,271,13/03/21,11
Clara Luz Flores,0,143,13/03/21,11
Clara Luz Flores,0,0,13/03/21,11
Clara Luz Flores,0,47,13/03/21,11
Clara Luz Flores,0,271,13/03/21,11
Clara Luz Flores,0,39,13/03/21,11
Clara Luz Flores,0,0,13/03/21,11
Clara Luz Flores,2.628,18,13/03/21,11
Clara Luz Flores,0.175,1,13/03/21,11
Clara Luz Flores,0,0,13/03/21,11
Clara Luz Flores,0,0,13/03/21,11
Clara Luz Flores,0,0,13/03/21,11
Clara Luz Flores,0,11,14/03/21,12
Clara Luz Flores,4.62,42,14/03/21,12
Clara Luz Flores,0,0,14/03/21,12
Clara Luz Flores,0,39,14/03/21,12
Clara Luz Flores,0.268,1,14/03/21,12
Clara Luz Flores,0,0,14/03/21,12
Clara Luz Flores,0,0,14/03/21,12
Clara Luz Flores,0,0,14/03/21,12
Clara Luz Flores,0,0,14/03/21,12
Clara Luz Flores,0,0,14/03/21,12
Clara Luz Flores,0,0,14/03/21,12
Clara Luz Flores,0.508,1,14/03/21,12
Clara Luz Flores,1.084,4,14/03/21,12
Clara Luz Flores,0,0,14/03/21,12
Clara Luz Flores,3.328,16,14/03/21,12
Clara Luz Flores,0,212,14/03/21,12
Clara Luz Flores,17.108,47,14/03/21,12
Clara Luz Flores,1.184,4,14/03/21,12
Clara Luz Flores,0,60,14/03/21,12
Clara Luz Flores,2.522,26,14/03/21,12
Clara Luz Flores,0,0,14/03/21,12
Clara Luz Flores,0,0,14/03/21,12
Clara Luz Flores,0.572,4,14/03/21,12
Clara Luz Flores,0.187,1,14/03/21,12
Clara Luz Flores,0,2,14/03/21,12
Clara Luz Flores,0,2,14/03/21,12
Clara Luz Flores,0,0,14/03/21,12
Clara Luz Flores,0,2,14/03/21,12
Clara Luz Flores,0,45,14/03/21,12
Clara Luz Flores,0,2,14/03/21,12
Clara Luz Flores,0.53,2,14/03/21,12
Clara Luz Flores,0,2,14/03/21,12
Clara Luz Flores,0.768,6,14/03/21,12
Clara Luz Flores,5.083,17,14/03/21,12
Clara Luz Flores,34.155,207,14/03/21,12
Clara Luz Flores,0.5,4,14/03/21,12
Clara Luz Flores,7.98,60,14/03/21,12
Clara Luz Flores,0,2,14/03/21,12
Clara Luz Flores,0,865,14/03/21,12
Clara Luz Flores,0,1,14/03/21,12
Clara Luz Flores,0,0,14/03/21,12
Clara Luz Flores,21.114,69,14/03/21,12
Clara Luz Flores,14,56,14/03/21,12
Clara Luz Flores,14,56,14/03/21,12
Clara Luz Flores,0,7,14/03/21,12
Clara Luz Flores,0,0,14/03/21,12
Clara Luz Flores,0,10,14/03/21,12
Clara Luz Flores,0.98,4,14/03/21,12
Clara Luz Flores,7.564,31,14/03/21,12
Clara Luz Flores,9.282,26,14/03/21,12
Clara Luz Flores,0,0,14/03/21,12
Clara Luz Flores,0,0,14/03/21,12
Clara Luz Flores,0,0,14/03/21,12
Clara Luz Flores,11.528,131,14/03/21,12
Clara Luz Flores,0,201,14/03/21,12
Clara Luz Flores,0,70,14/03/21,12
Clara Luz Flores,7.564,31,14/03/21,12
Clara Luz Flores,0,26,14/03/21,12
Clara Luz Flores,0,0,14/03/21,12
Clara Luz Flores,0.32,4,14/03/21,12
Clara Luz Flores,0,7,14/03/21,12
Clara Luz Flores,0,0,14/03/21,12
Clara Luz Flores,0,0,15/03/21,12
Clara Luz Flores,7.448,56,15/03/21,12
Clara Luz Flores,31.255,133,15/03/21,12
Clara Luz Flores,0,0,15/03/21,12
Clara Luz Flores,0,2,15/03/21,12
Clara Luz Flores,30.723,133,15/03/21,12
Clara Luz Flores,30.723,133,15/03/21,12
Clara Luz Flores,38.71,158,15/03/21,12
Clara Luz Flores,0,0,15/03/21,12
Clara Luz Flores,0,0,15/03/21,12
Clara Luz Flores,0,70,15/03/21,12
Clara Luz Flores,30.723,133,15/03/21,12
Clara Luz Flores,0,0,15/03/21,12
Clara Luz Flores,30.723,133,15/03/21,12
Clara Luz Flores,30.723,133,15/03/21,12
Clara Luz Flores,0,0,15/03/21,12
Clara Luz Flores,11.528,131,15/03/21,12
Clara Luz Flores,0,0,15/03/21,12
Clara Luz Flores,0,0,15/03/21,12
Clara Luz Flores,1883.181,8599,15/03/21,12
Clara Luz Flores,1.286,2,15/03/21,12
Clara Luz Flores,0.225,1,15/03/21,12
Clara Luz Flores,0.162,1,15/03/21,12
Clara Luz Flores,0,0,15/03/21,12
Clara Luz Flores,0,0,15/03/21,12
Clara Luz Flores,4.522,34,15/03/21,12
Clara Luz Flores,0,1,15/03/21,12
Clara Luz Flores,0,0,15/03/21,12
Clara Luz Flores,0.325,1,15/03/21,12
Clara Luz Flores,137.31,597,15/03/21,12
Clara Luz Flores,0,0,15/03/21,12
Clara Luz Flores,117.609,597,15/03/21,12
Clara Luz Flores,117.609,597,15/03/21,12
Clara Luz Flores,0,606,15/03/21,12
Clara Luz Flores,0,606,15/03/21,12
Clara Luz Flores,0,32,15/03/21,12
Clara Luz Flores,0.801,3,15/03/21,12
Clara Luz Flores,0,606,15/03/21,12
Clara Luz Flores,117.609,597,15/03/21,12
Clara Luz Flores,0,606,15/03/21,12
Clara Luz Flores,0,0,15/03/21,12
Clara Luz Flores,0,606,15/03/21,12
Clara Luz Flores,117.609,597,15/03/21,12
