distrito_id,dto,edo,PAN,PRI,PRD,PVEM,PT,MC,MORENA,PES,RSP,FXM,CAND_IND_1,CAND_IND_2,CAND_IND_3,PAN-PRI-PRD,PAN-PRI,PAN-PRD,PRI-PRD,PVEM-PT-MORENA,PVEM-PT,PVEM-MORENA,PT-MORENA,JHH,VXM,TOTAL,GANADOR_2018,GANADOR_2021
1208,8,12,0,0,0,0,0,2.49,0,1.94,1.15,5.54,0,0,0,47.45,0,0,0,41.44,0,0,0,0,1,126872,PT_MORENA_PES,PAN_PRI_PRD
1209,9,12,0,0,0,12.34,3.31,3.91,30.48,3.38,1.28,2.29,0,0,0,43.01,0,0,0,0,0,0,0,0,1,162714,PT_MORENA_PES,PAN_PRI_PRD
2001,1,20,0,0,0,9.63,5.55,3.67,53.53,2.28,5.48,5.79,0,0,0,14.07,0,0,0,0,0,0,0,0,1,159640,PT_MORENA_PES,MORENA
2002,2,20,0,0,0,4.41,1.25,7.82,62.67,1.59,1.31,2.39,0,0,0,18.56,0,0,0,0,0,0,0,0,1,140850,PRI_PVEM_NA,MORENA
2003,3,20,40.15,7.99,0.63,0,0,2.36,0,1.36,0.98,1.51,0,0,0,0,0,0,0,45.02,0,0,0,0,0,140539,PT_MORENA_PES,PVEM_PT_MORENA
2004,4,20,37.05,9.36,0.84,0,0,3.21,0,4.21,0.92,1.77,0,0,0,0,0,0,0,42.63,0,0,0,0,0,126581,PT_MORENA_PES,PVEM_PT_MORENA
2005,5,20,31.99,13.39,1.53,0,0,3.02,0,2.01,1.28,1.25,0,0,0,0,0,0,0,45.52,0,0,0,0,0,103899,PT_MORENA_PES,PVEM_PT_MORENA
2006,6,20,25.63,8.08,0.74,0,0,2.13,0,1.29,0.72,0.91,0,0,0,0,0,0,0,60.49,0,0,0,0,0,140440,PT_MORENA_PES,PVEM_PT_MORENA
2007,7,20,40.89,15.08,0.82,0,0,4.7,0,1.42,1.59,1.01,0,0,0,0,0,0,0,34.49,0,0,0,0,0,177528,PT_MORENA_PES,PAN
2008,8,20,38.64,13.96,0.9,4.37,2.6,2.89,33.26,1.55,1.01,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,144894,PT_MORENA_PES,PAN
2009,9,20,34.37,4.37,1.82,0,0,2.96,0,3.09,1.06,1.06,0,0,0,0,0,0,0,51.27,0,0,0,0,0,155141,PT_MORENA_PES,PVEM_PT_MORENA
2010,10,20,46.52,2.78,0.64,0,0,3.39,0,1.39,1.22,0.63,0,0,0,0,0,0,0,43.43,0,0,0,0,0,155925,PT_MORENA_PES,PAN
2101,1,21,29.1,6.29,1.11,0,0,3.14,0,3.76,1.35,1,0,0,0,0,0,0,0,54.25,0,0,0,0,0,118164,PT_MORENA_PES,PVEM_PT_MORENA
2102,2,21,0,0,0,0,0,2.99,0,2.41,4.39,3.82,0,0,14.51,33.46,0,0,0,38.41,0,0,0,0,1,157229,PT_MORENA_PES,PVEM_PT_MORENA
2103,3,21,0,0,0,0,0,5.86,0,2.68,4.15,5.87,0,0,0,27.7,0,0,0,53.74,0,0,0,0,1,148731,PT_MORENA_PES,PVEM_PT_MORENA
2104,4,21,0,0,0,2.78,7.23,3.58,41.97,2.65,5.8,4.07,0,0,0,31.92,0,0,0,0,0,0,0,0,1,140951,PT_MORENA_PES,MORENA
2105,5,21,0,0,0,0,0,2.28,0,4.67,2.27,2.77,0,0,0,31.52,0,0,0,56.49,0,0,0,0,1,122144,PT_MORENA_PES,PVEM_PT_MORENA
2106,6,21,0,0,0,0,0,3.73,0,2.09,1.72,1.44,0,0,0,47.86,0,0,0,43.16,0,0,0,0,1,93292,PT_MORENA_PES,PAN_PRI_PRD
2107,7,21,0,0,0,0,0,7.29,0,2.46,1.93,7.48,0,0,0,28.14,0,0,0,52.7,0,0,0,0,1,120860,PT_MORENA_PES,PVEM_PT_MORENA
2108,8,21,0,0,0,0,0,3.34,0,1.3,1.1,1.28,0,0,0,43.68,0,0,0,49.3,0,0,0,0,1,147183,PT_MORENA_PES,PVEM_PT_MORENA
2109,9,21,0,0,0,0,0,5.34,0,4.16,2.71,4.81,0,0,0,31.83,0,0,0,51.15,0,0,0,0,1,129178,PT_MORENA_PES,PVEM_PT_MORENA
2110,10,21,0,0,0,5.52,3.42,11.44,37.6,3,1.99,1.72,0,0,0,35.3,0,0,0,0,0,0,0,0,1,122165,PT_MORENA_PES,MORENA
2111,11,21,0,0,0,7.13,5.15,6.92,38.47,5.45,5.26,3.58,0,0,0,28.05,0,0,0,0,0,0,0,0,1,135493,PT_MORENA_PES,MORENA
2112,12,21,0,0,0,0,0,11.74,0,2.41,4.43,7.14,0,0,0,29.5,0,0,0,44.77,0,0,0,0,1,148875,PT_MORENA_PES,PVEM_PT_MORENA
2113,13,21,0,0,0,4.71,3.75,7.82,36.88,2.39,4.31,2.62,0,0,0,37.53,0,0,0,0,0,0,0,0,1,139381,PT_MORENA_PES,PAN_PRI_PRD
2114,14,21,0,0,0,0,0,3.63,0,2.29,1.08,2.16,0,0,0,45.81,0,0,0,45.02,0,0,0,0,1,122723,PT_MORENA_PES,PAN_PRI_PRD
2115,15,21,0,0,0,3.02,2.27,7.13,42.25,2.52,1.55,2.24,0,0,0,39.01,0,0,0,0,0,0,0,0,1,165389,PT_MORENA_PES,MORENA
2701,1,27,0,0,0,23.24,2.59,7.34,35.14,4.16,1.04,3.69,0,0,0,22.8,0,0,0,0,0,0,0,0,1,117074,PT_MORENA_PES,MORENA
2702,2,27,0,0,0,0,0,2.55,0,5.82,10.01,1.55,0,0,0,8.24,0,0,0,71.83,0,0,0,0,1,98425,PRI_PVEM_NA,PVEM_PT_MORENA
2703,3,27,0,0,0,0,0,1.69,0,8.85,1.46,2.74,0,0,0,35.09,0,0,0,50.16,0,0,0,0,1,113173,PAN_PRD_MC,PVEM_PT_MORENA
2704,4,27,0,0,0,36.53,11.77,1.59,41.38,2.16,2.68,0.82,0,0,0,3.08,0,0,0,0,0,0,0,0,1,119457,PRI_PVEM_NA,MORENA
2705,5,27,0,0,0,21.62,6.71,2.38,42.09,6.07,3.82,1.2,0,0,0,16.12,0,0,0,0,0,0,0,0,1,111650,PT_MORENA_PES,MORENA
2706,6,27,0,0,0,0,0,3.81,0,6.25,3.85,2.06,0,0,0,43.21,0,0,0,40.84,0,0,0,0,1,150187,PAN_PRD_MC,PAN_PRI_PRD
1601,1,16,47.04,10.07,0.95,0,0,2.26,0,1.46,1.01,1.63,0,0,0,0,0,0,0,35.59,0,0,0,0,0,169697,MORENA,PAN
1602,2,16,54.53,9.93,0.96,2.72,0.96,1.85,25.74,1.08,0.88,1.34,0,0,0,0,0,0,0,0,0,0,0,0,0,192084,PT_MORENA_PES,PAN
1603,3,16,51.26,15.02,1.07,3.98,1.56,1.74,21,1.32,1.26,1.79,0,0,0,0,0,0,0,0,0,0,0,0,0,162510,PT_MORENA_PES,PAN
1606,6,16,0,0,0,0,0,2.94,0,7.81,1.43,11.51,0,0,0,18.07,0,0,0,58.24,0,0,0,0,1,94813,PT_MORENA_PES,PVEM_PT_MORENA
1607,7,16,0,0,0,0,0,3.47,0,3.96,1.2,10.75,0,0,0,35.62,0,0,0,45,0,0,0,0,1,131505,PT_MORENA_PES,PVEM_PT_MORENA
1608,8,16,0,0,0,0,0,9.23,0,4.27,1.38,1.93,0,0,0,36.12,0,0,0,47.07,0,0,0,0,1,102586,PT_MORENA_PES,PVEM_PT_MORENA
1610,10,16,0,0,0,0,0,4.79,0,2.25,1.27,1.58,0,0,0,44.74,0,0,0,45.37,0,0,0,0,1,105035,PT_MORENA_PES,PVEM_PT_MORENA
1611,11,16,0,0,0,0,0,3.64,0,4.48,12.98,3.8,0,0,0,23.95,0,0,0,51.15,0,0,0,0,1,95575,PT_MORENA_PES,PVEM_PT_MORENA
1302,2,13,0,0,0,3.52,8.47,1.97,51.8,1.25,2.04,2.23,0,0,0,28.72,0,0,0,0,0,0,0,0,1,83092,PT_MORENA_PES,MORENA
1303,3,13,0,0,0,9.87,7.95,4.96,24.33,9.19,1.2,5.1,0,0,0,37.41,0,0,0,0,0,0,0,0,1,135447,PT_MORENA_PES,PAN_PRI_PRD
1304,4,13,0,0,0,0,0,2.29,0,2.29,1.73,1.82,0,0,0,42.37,0,0,0,49.5,0,0,0,0,1,98577,PT_MORENA_PES,PVEM_PT_MORENA
1306,6,13,0,0,0,4.36,6.05,7.75,26.96,3.34,0.8,2.28,0,0,0,48.47,0,0,0,0,0,0,0,0,1,109259,PT_MORENA_PES,PAN_PRI_PRD
1307,7,13,0,0,0,12.33,8.84,6.88,27.48,1.88,2.02,1.9,0,0,0,38.67,0,0,0,0,0,0,0,0,1,124683,PT_MORENA_PES,PAN_PRI_PRD
2201,1,22,0,0,0,2.43,2,6.05,58.83,2.54,0.96,3.38,0,0,0,23.82,0,0,0,0,0,0,0,0,1,154115,PT_MORENA_PES,MORENA
2202,2,22,0,0,0,0,0,5.86,0,1.46,1.6,1.7,0,0,0,49.56,0,0,0,39.81,0,0,0,0,1,176381,PT_MORENA_PES,PAN_PRI_PRD
2203,3,22,0,0,0,0,0,10.12,0,1.91,1.24,2.66,0,0,0,39.84,0,0,0,44.23,0,0,0,0,1,166004,PT_MORENA_PES,PVEM_PT_MORENA
2204,4,22,0,0,0,0,0,1.89,0,3.54,1.83,3.28,0,0,0,25.23,0,0,0,64.24,0,0,0,0,1,130349,PT_MORENA_PES,PVEM_PT_MORENA
2205,5,22,0,0,0,0,0,7.12,0,2.95,2.12,1.64,0,0,0,42.44,0,0,0,43.73,0,0,0,0,1,168711,PAN_PRD_MC,PVEM_PT_MORENA
3001,1,30,0,0,0,0,0,11.19,0,2.66,0.61,0.77,0,0,0,61.04,0,0,0,23.73,0,0,0,0,1,109986,PT_MORENA_PES,PAN_PRI_PRD
3002,2,30,61.63,6.16,0.64,2.04,1.01,5.48,20.65,1.31,0.35,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,129616,PT_MORENA_PES,PAN
3003,3,30,0,0,0,0,0,5.71,0,2.5,0.34,0.92,0,0,0,62.16,0,0,0,28.37,0,0,0,0,1,61928,PT_MORENA_PES,PAN_PRI_PRD
3005,5,30,0,0,0,0,0,23.32,0,5.94,0.54,1.59,0,0,0,48.58,0,0,0,20.03,0,0,0,0,1,74980,PT_MORENA_PES,PAN_PRI_PRD
3006,6,30,0,0,0,3.31,2.12,2.85,53.28,2.96,1.28,2.11,0,0,0,32.11,0,0,0,0,0,0,0,0,1,132942,PT_MORENA_PES,MORENA
3007,7,30,0,0,0,0,0,3.07,0,1.53,0.79,1.73,0,0,0,51.36,0,0,0,41.51,0,0,0,0,1,188951,PT_MORENA_PES,PAN_PRI_PRD
3008,8,30,0,0,0,0,0,2.46,0,2.05,0.92,5.65,0,0,0,44.15,0,0,0,44.78,0,0,0,0,1,191775,PT_MORENA_PES,PVEM_PT_MORENA
3009,9,30,0,0,0,0,0,3.79,0,2.81,0.96,2.21,0,0,0,32.8,0,0,0,57.43,0,0,0,0,1,120470,PAN_PRD_MC,PVEM_PT_MORENA
3010,10,30,0,0,0,0,0,7.83,0,1.15,0.69,4.64,0,0,0,47.97,0,0,0,37.71,0,0,0,0,1,141433,PT_MORENA_PES,PAN_PRI_PRD
3013,13,30,0,0,0,0,0,3.33,0,2.64,1.4,1.85,0,0,0,44.3,0,0,0,46.48,0,0,0,0,1,131003,PAN_PRD_MC,PVEM_PT_MORENA
3014,14,30,0,0,0,6.03,3.37,3.22,45.21,3.39,1.09,2.39,0,0,0,35.29,0,0,0,0,0,0,0,0,1,132029,PAN_PRD_MC,MORENA
3015,15,30,0,0,0,0,0,4.73,0,0.9,0.53,1.15,0,0,0,57.72,0,0,0,34.97,0,0,0,0,1,188895,PT_MORENA_PES,PAN_PRI_PRD
3016,16,30,0,0,0,2.17,1.81,4.11,44.84,1.51,0.69,1.95,0,0,0,42.92,0,0,0,0,0,0,0,0,1,156697,PT_MORENA_PES,MORENA
3017,17,30,0,0,0,2.02,1.48,3.53,33.85,1.51,0.78,2.05,0,0,0,54.77,0,0,0,0,0,0,0,0,1,150784,PT_MORENA_PES,PAN_PRI_PRD
3018,18,30,0,0,0,0,0,3.28,0,1.98,0.97,2.65,0,0,0,43.79,0,0,0,47.33,0,0,0,0,1,174315,PAN,PVEM_PT_MORENA
3019,19,30,0,0,0,2.64,1.97,7.92,39.61,1.43,0.79,4.15,0,0,0,41.49,0,0,0,0,0,0,0,0,1,142118,PAN,PAN_PRI_PRD
3020,20,30,0,0,0,0,0,2.78,0,0.6,0.35,0.84,0,0,0,73.44,0,0,0,21.99,0,0,0,0,1,230475,PAN,PAN_PRI_PRD
301,1,3,57.28,8.65,0.78,3.76,0.83,3.35,22.75,1.14,0.45,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,125132,PT_MORENA_PES,PAN
302,2,3,59.76,7.57,0.78,3.57,0.72,3.13,22.47,0.8,0.45,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,133132,PT_MORENA_PES,PAN
801,1,8,0,0,0,1.87,1.53,2.07,47.96,1.24,1.85,1.83,0,0,0,41.66,0,0,0,0,0,0,0,0,1,135354,PT_MORENA_PES,MORENA
802,2,8,0,0,0,0,0,27.7,0,2.06,0.7,1.69,0,0,0,39.7,0,0,0,28.13,0,0,0,0,1,125988,PT_MORENA_PES,PAN_PRI_PRD
803,3,8,0,0,0,5.63,0.67,34.51,13.65,2.31,1.36,1.31,0,0,0,40.56,0,0,0,0,0,0,0,0,1,134748,PT_MORENA_PES,PAN_PRI_PRD
804,4,8,0,0,0,3.55,0.84,24,11.5,2.65,0.36,3.83,0,0,0,53.26,0,0,0,0,0,0,0,0,1,151837,PT_MORENA_PES,PAN_PRI_PRD
805,5,8,0,0,0,0,0,35.52,0,2.61,0.89,2.2,0,0,0,28.33,0,0,0,30.45,0,0,0,0,1,121331,PT_MORENA_PES,MC
806,6,8,0,0,0,0,0,28.88,0,2.21,1.2,1.07,0,0,0,14.31,0,0,0,52.32,0,0,0,0,1,127266,PT_MORENA_PES,PVEM_PT_MORENA
807,7,8,0,0,0,0,0,41.19,0,2.03,0.66,1.95,0,0,0,28.86,0,0,0,25.32,0,0,0,0,1,141760,PT_MORENA_PES,MC
808,8,8,0,0,0,0,0,21.23,0,3.06,1.16,2.75,0,0,0,33.47,0,0,0,38.34,0,0,0,0,1,97771,PAN_PRD_MC,PVEM_PT_MORENA
809,9,8,0,0,0,0,0,39.67,0,1.49,0.54,2.27,0,0,0,34.38,0,0,0,21.65,0,0,0,0,1,146344,PT_MORENA_PES,MC
1001,1,10,10.1,28,4.26,3.1,1.38,2.95,46.2,1.43,0.75,1.83,0,0,0,0,0,0,0,0,0,0,0,0,0,127335,PT_MORENA_PES,MORENA
1002,2,10,0,0,0,0,0,3.42,0,1.38,0.82,1.89,0,0,0,53.34,0,0,0,39.14,0,0,0,0,1,157606,PAN_PRD_MC,PAN_PRI_PRD
1003,3,10,0,0,0,0,0,2.91,0,1.48,0.99,2.44,0,0,0,54.46,0,0,0,37.73,0,0,0,0,1,155858,MORENA,PAN_PRI_PRD
1004,4,10,10.05,28.87,2.78,0,0,2.47,0,1.73,0.71,1.7,0,0,0,0,0,0,0,51.69,0,0,0,0,0,127486,MORENA,PVEM_PT_MORENA
601,1,6,0,0,0,0,0,3.27,0,0.76,0.55,0.5,0,0,0,50.67,0,0,0,44.25,0,0,0,0,1,121650,PT_MORENA_PES,PAN_PRI_PRD
602,2,6,8.6,22.39,16.15,4.25,4.07,2.54,34.61,1.62,1.89,3.88,0,0,0,0,0,0,0,0,0,0,0,0,0,109383,PT_MORENA_PES,MORENA
1101,1,11,9.52,29.31,3.3,2.77,2.31,2.87,45.52,1.66,0.93,1.82,0,0,0,0,0,0,0,0,0,0,0,0,0,117996,MORENA,MORENA
1102,2,11,38.04,23.38,3.53,2.3,1.42,3.06,24.03,1.38,0.62,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0,196580,MORENA,PAN
1103,3,11,0,0,0,2.68,1.31,2.96,36.63,1.13,0.7,2.03,0,0,0,52.57,0,0,0,0,0,0,0,0,1,168980,MORENA,PAN_PRI_PRD
1104,4,11,0,0,0,2.03,1.27,19.71,41.48,1.18,0.57,1.21,0,0,0,32.55,0,0,0,0,0,0,0,0,1,142537,PAN_PRD_MC,MORENA
1105,5,11,5.37,27.03,4.46,8.35,1.27,7.01,36.54,3.36,2.48,4.13,0,0,0,0,0,0,0,0,0,0,0,0,0,156808,PT_MORENA_PES,MORENA
1106,6,11,40.76,18.66,1.32,2.04,2.02,4.08,26.68,1.67,1.25,1.53,0,0,0,0,0,0,0,0,0,0,0,0,0,182451,PT_MORENA_PES,PAN
1107,7,11,8.76,33.47,2.55,8.79,3.05,1.62,33.98,3.43,1.61,2.74,0,0,0,0,0,0,0,0,0,0,0,0,0,187004,PAN_PRD_MC,MORENA
1108,8,11,0,0,0,0,0,5.71,0,3.44,1.04,1.99,0,0,0,44.34,0,0,0,43.47,0,0,0,0,1,145865,PAN_PRD_MC,PAN_PRI_PRD
1109,9,11,3.13,37.98,1.38,1.85,1.68,1.84,48.98,1.22,0.6,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0,117104,PAN_PRD_MC,MORENA
1110,10,11,0,0,0,0,0,2.71,0,3.02,1.31,2.07,0,0,0,46.89,0,0,0,43.99,0,0,0,0,1,170832,PAN_PRD_MC,PAN_PRI_PRD
1111,11,11,0,0,0,0,0,6.23,0,2.49,2.19,3.14,0,0,0,51.53,0,0,0,34.41,0,0,0,0,1,201970,PT_MORENA_PES,PAN_PRI_PRD
1112,12,11,19.3,19.1,6.74,7.03,1.67,2.25,34.25,1.22,1.25,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,165580,PT_MORENA_PES,MORENA
1113,13,11,0,0,0,1.74,1.54,20.14,41.92,1.63,0.67,2.2,0,0,0,30.18,0,0,0,0,0,0,0,0,1,149971,PT_MORENA_PES,MORENA
1114,14,11,3.26,40.34,2.41,0,0,1.54,0,2.12,0.79,2.81,0,0,0,0,0,0,0,46.72,0,0,0,0,0,127006,PT_MORENA_PES,PVEM_PT_MORENA
1115,15,11,0,0,0,2.01,1.62,22.08,44.13,1.63,0.62,1.53,0,0,0,26.37,0,0,0,0,0,0,0,0,1,141061,PT_MORENA_PES,MORENA
1401,1,14,0,0,0,5.73,4.55,5.83,32.04,6.47,1.87,3.48,0,0,0,40.02,0,0,0,0,0,0,0,0,1,136610,PAN_PRD_MC,PAN_PRI_PRD
1402,2,14,0,0,0,5.87,2.62,2.86,39.45,2.57,1.63,2.18,0,0,0,42.82,0,0,0,0,0,0,0,0,1,120458,PAN_PRD_MC,PAN_PRI_PRD
1403,3,14,0,0,0,3.03,3.22,1.89,43.2,0.92,0.53,1.16,8.3,0,0,37.75,0,0,0,0,0,0,0,0,1,103833,PT_MORENA_PES,MORENA
1404,4,14,0,0,0,5.72,2.51,2.67,30.78,1.66,1.23,1.73,0,0,0,53.71,0,0,0,0,0,0,0,0,1,150566,PAN_PRD_MC,PAN_PRI_PRD
1405,5,14,0,0,0,9.62,7.67,2.53,25.85,5.29,3.21,4.44,0,0,0,41.39,0,0,0,0,0,0,0,0,1,110997,PAN_PRD_MC,PAN_PRI_PRD
1406,6,14,0,0,0,0,0,2.63,0,2.97,3,4.85,0,0,0,38.69,0,0,0,47.85,0,0,0,0,1,69789,PT_MORENA_PES,PVEM_PT_MORENA
1407,7,14,29.36,10.55,3.26,3.78,3.21,3.36,31.53,2.84,1.56,10.55,0,0,0,0,0,0,0,0,0,0,0,0,0,141265,PT_MORENA_PES,MORENA
1408,8,14,14.05,10.1,7.35,0,0,7.24,0,2.76,8.02,6.74,0,0,0,0,0,0,0,43.73,0,0,0,0,0,133551,PT_MORENA_PES,PVEM_PT_MORENA
1409,9,14,11.74,9.25,2.62,3.85,6.21,8.98,37.13,11.4,4.5,4.32,0,0,0,0,0,0,0,0,0,0,0,0,0,143123,PAN_PRD_MC,MORENA
1410,10,14,5.07,6.98,1.94,0,0,7.45,0,2.05,20.5,15.91,0,0,0,0,0,0,0,40.1,0,0,0,0,0,149219,PT_MORENA_PES,PVEM_PT_MORENA
1411,11,14,11.31,11.45,1.79,5.9,5.86,8.64,33.15,7.46,6.14,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,145419,PT_MORENA_PES,MORENA
1412,12,14,0,0,0,0,0,19.39,0,3.3,2.21,2.91,0,0,0,22.11,0,0,0,50.08,0,0,0,0,1,77342,PAN_PRD_MC,PVEM_PT_MORENA
1413,13,14,0,0,0,0,0,16.13,0,4.52,3.22,2.68,0,0,0,20.47,0,0,0,52.98,0,0,0,0,1,141879,PAN_PRD_MC,PVEM_PT_MORENA
1414,14,14,0,0,0,0,0,14.98,0,1.68,2.94,3.38,0,0,0,27.87,0,0,0,49.14,0,0,0,0,1,69680,PAN_PRD_MC,PVEM_PT_MORENA
1415,15,14,59.37,10.84,0.32,1.33,0.67,14.62,10.56,0.54,0.55,1.22,0,0,0,0,0,0,0,0,0,0,0,0,0,168466,PAN_PRD_MC,PAN
1416,16,14,19.1,37.54,0.58,0,0,19.84,0,0.99,0.44,1.03,0,0,0,0,0,0,0,20.48,0,0,0,0,0,167363,PAN_PRD_MC,PRI
1417,17,14,26.09,16.46,1.58,0,0,26.21,0,0.94,0.82,1.35,0,0,0,0,0,0,0,26.55,0,0,0,0,0,129952,PAN_PRD_MC,PVEM_PT_MORENA
1418,18,14,50.59,11.69,0.39,1.7,1.13,18.26,14.45,0.57,0.44,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,195261,PAN_PRD_MC,PAN
1419,19,14,9.83,46.43,0.45,0,0,19.24,0,0.62,0.75,0.92,0,0,0,0,0,0,0,21.75,0,0,0,0,0,105614,PAN_PRD_MC,PRI
