distrito_id,dto,edo,PAN,PRI,PRD,PVEM,PT,MC,MORENA,PES,RSP,FXM,CAND_IND_1,CAND_IND_2,CAND_IND_3,PAN-PRI-PRD,PAN-PRI,PAN-PRD,PRI-PRD,PVEM-PT-MORENA,PVEM-PT,PVEM-MORENA,PT-MORENA,JHH,VXM,TOTAL,GANADOR_2018,GANADOR_2021
3018,18,30,0,0,0,0,0,3.18,0,2.03,0.89,2.64,0,0,0,43.75,0,0,0,47.51,0,0,0,1,1,51621,PAN,PVEM-PT-MORENA
3019,19,30,0,0,0,2.54,1.92,7.65,39.58,1.27,0.8,4.05,0,0,0,42.19,0,0,0,0,0,0,0,0,1,64090,PAN,PAN-PRI-PRD
3020,20,30,0,0,0,0,0,2.8,0,0.61,0.36,0.81,0,0,0,73.76,0,0,0,21.67,0,0,0,1,1,118825,PAN,PAN-PRI-PRD
301,1,3,56.99,8.66,0.79,3.92,0.81,3.42,22.77,1.13,0.48,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,58122,PT-MORENA-PES,PAN
302,2,3,60.42,7.21,0.77,3.49,0.78,3.17,22.26,0.79,0.4,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,62820,PT-MORENA-PES,PAN
801,1,8,0,0,0,1.83,1.49,2.12,48.92,1.23,1.5,1.85,0,0,0,41.06,0,0,0,0,0,0,0,0,1,83364,PT-MORENA-PES,MORENA
802,2,8,0,0,0,0,0,27.58,0,2.21,0.76,1.78,0,0,0,40.65,0,0,0,27.02,0,0,0,1,1,39637,PT-MORENA-PES,PAN-PRI-PRD
803,3,8,0,0,0,5.86,0.62,35.23,13.88,2.42,0.88,1.2,0,0,0,39.9,0,0,0,0,0,0,0,0,1,43050,PT-MORENA-PES,PAN-PRI-PRD
804,4,8,0,0,0,3.37,0.86,23.15,11.65,2.56,0.37,4.7,0,0,0,53.33,0,0,0,0,0,0,0,0,1,59208,PT-MORENA-PES,PAN-PRI-PRD
805,5,8,0,0,0,0,0,35.14,0,2.64,0.88,2.22,0,0,0,28,0,0,0,31.11,0,0,0,1,1,49987,PT-MORENA-PES,MC
806,6,8,0,0,0,0,0,28.78,0,2.38,1.23,1.11,0,0,0,15.94,0,0,0,50.56,0,0,0,1,1,45226,PT-MORENA-PES,PVEM-PT-MORENA
807,7,8,0,0,0,0,0,42.63,0,2.06,0.6,1.94,0,0,0,28.4,0,0,0,24.38,0,0,0,1,1,65712,PT-MORENA-PES,MC
808,8,8,0,0,0,0,0,21.22,0,3.14,1.11,2.5,0,0,0,32.67,0,0,0,39.36,0,0,0,1,1,41987,PAN-PRD-MC,PVEM-PT-MORENA
809,9,8,0,0,0,0,0,41.01,0,1.29,0.49,2.12,0,0,0,34.45,0,0,0,20.64,0,0,0,1,1,44726,PT-MORENA-PES,MC
1001,1,10,9.41,27.65,4.33,3.2,1.44,2.92,47.04,1.41,0.77,1.83,0,0,0,0,0,0,0,0,0,0,0,0,0,53215,PT-MORENA-PES,MORENA
1002,2,10,0,0,0,0,0,3.62,0,1.48,0.8,1.87,0,0,0,51.92,0,0,0,40.32,0,0,0,1,1,43816,PAN-PRD-MC,PAN-PRI-PRD
1003,3,10,0,0,0,0,0,2.97,0,1.43,1.02,2.66,0,0,0,50.79,0,0,0,41.13,0,0,0,1,1,51650,MORENA,PAN-PRI-PRD
1004,4,10,10.25,28.75,2.7,0,0,2.48,0,1.82,0.71,1.64,0,0,0,0,0,0,0,51.65,0,0,0,1,0,64225,MORENA,PVEM-PT-MORENA
601,1,6,0,0,0,0,0,2.76,0,0.76,0.56,0.55,0,0,0,53.1,0,0,0,42.27,0,0,0,1,1,27021,PT-MORENA-PES,PAN-PRI-PRD
602,2,6,8,24,16.02,4.33,2.82,2.14,36.23,1.83,1.01,3.61,0,0,0,0,0,0,0,0,0,0,0,0,0,26236,PT-MORENA-PES,MORENA
1101,1,11,10,28.91,3.49,2.78,2.33,2.88,45.12,1.67,0.98,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,52409,MORENA,MORENA
1102,2,11,49.83,20.06,2.6,2.03,0.91,2.05,19.01,1.12,0.45,1.95,0,0,0,0,0,0,0,0,0,0,0,0,0,38597,MORENA,PAN
1103,3,11,0,0,0,2.54,1.47,2.82,37.09,1.16,0.77,1.95,0,0,0,52.2,0,0,0,0,0,0,0,0,1,43500,MORENA,PAN-PRI-PRD
1104,4,11,0,0,0,2,1.32,20.07,42.39,1.16,0.61,1.23,0,0,0,31.23,0,0,0,0,0,0,0,0,1,40420,PAN-PRD-MC,MORENA
1105,5,11,4.38,27.99,4.83,7.23,1.24,6.88,37.49,3.23,2.48,4.25,0,0,0,0,0,0,0,0,0,0,0,0,0,47513,PT-MORENA-PES,MORENA
1106,6,11,37,19.32,1.39,2.13,2.29,4.29,28.59,1.8,1.52,1.68,0,0,0,0,0,0,0,0,0,0,0,0,0,65697,PT-MORENA-PES,PAN
1107,7,11,10.86,35.92,2.23,7.1,2.48,1.45,34.19,1.86,1.25,2.66,0,0,0,0,0,0,0,0,0,0,0,0,0,49676,PAN-PRD-MC,PRI
1108,8,11,0,0,0,0,0,5.88,0,3.54,1.12,1.91,0,0,0,43.92,0,0,0,43.63,0,0,0,1,1,57088,PAN-PRD-MC,PAN-PRI-PRD
1109,9,11,2.74,37.99,1.36,1.97,1.7,1.67,49.45,1.25,0.57,1.32,0,0,0,0,0,0,0,0,0,0,0,0,0,64062,PAN-PRD-MC,MORENA
1110,10,11,0,0,0,0,0,3.03,0,2.82,1.3,2.01,0,0,0,46.48,0,0,0,44.36,0,0,0,1,1,41676,PAN-PRD-MC,PAN-PRI-PRD
1111,11,11,0,0,0,0,0,5.96,0,1.67,2.06,2.52,0,0,0,55.83,0,0,0,31.96,0,0,0,1,1,52194,PT-MORENA-PES,PAN-PRI-PRD
1112,12,11,19.05,19.46,7.08,6.25,1.8,2.4,35.39,1.25,1.4,5.92,0,0,0,0,0,0,0,0,0,0,0,0,0,70042,PT-MORENA-PES,MORENA
1113,13,11,0,0,0,1.58,1.54,19.93,42.14,1.64,0.67,2.3,0,0,0,30.2,0,0,0,0,0,0,0,0,1,60025,PT-MORENA-PES,MORENA
1114,14,11,3.07,40.92,2.06,0,0,1.65,0,2.01,0.71,2.47,0,0,0,0,0,0,0,47.12,0,0,0,1,0,49148,PT-MORENA-PES,PVEM-PT-MORENA
1115,15,11,0,0,0,2.12,1.64,21.77,43.12,1.74,0.59,1.54,0,0,0,27.49,0,0,0,0,0,0,0,0,1,55966,PT-MORENA-PES,MORENA
1401,1,14,0,0,0,5.66,4.09,4.9,33.14,6.4,2.24,3.31,0,0,0,40.26,0,0,0,0,0,0,0,0,1,26937,PAN-PRD-MC,PAN-PRI-PRD
1402,2,14,0,0,0,5.42,2.58,2.78,40.01,2.49,1.52,1.96,0,0,0,43.24,0,0,0,0,0,0,0,0,1,25870,PAN-PRD-MC,PAN-PRI-PRD
1403,3,14,0,0,0,2.95,3.16,1.97,43.51,0.81,0.54,1.06,8.16,0,0,37.84,0,0,0,0,0,0,0,0,1,23840,PT-MORENA-PES,MORENA
1404,4,14,0,0,0,5.94,2.52,2.41,31.61,1.66,1.21,1.75,0,0,0,52.9,0,0,0,0,0,0,0,0,1,26679,PAN-PRD-MC,PAN-PRI-PRD
1405,5,14,0,0,0,7.81,6.81,2.21,28.69,8.82,3.75,3.71,0,0,0,38.2,0,0,0,0,0,0,0,0,1,9060,PAN-PRD-MC,PAN-PRI-PRD
1406,6,14,0,0,0,0,0,3.32,0,3.6,2.8,5.53,0,0,0,37.8,0,0,0,46.94,0,0,0,1,1,6561,PT-MORENA-PES,PVEM-PT-MORENA
1407,7,14,31.81,10.91,3.37,3.69,3.01,3.2,30.01,2.51,1.38,10.12,0,0,0,0,0,0,0,0,0,0,0,0,0,29308,PT-MORENA-PES,PAN
1408,8,14,13.39,11.24,6.92,0,0,7.16,0,2.51,7.18,6.86,0,0,0,0,0,0,0,44.74,0,0,0,1,0,36415,PT-MORENA-PES,PVEM-PT-MORENA
1409,9,14,12.11,9.86,2.82,3.46,6.57,8.54,35.45,12.31,4.48,4.39,0,0,0,0,0,0,0,0,0,0,0,0,0,23898,PAN-PRD-MC,MORENA
1410,10,14,6.06,7.32,1.98,0,0,6.59,0,1.99,19.62,14.66,0,0,0,0,0,0,0,41.78,0,0,0,1,0,38804,PT-MORENA-PES,PVEM-PT-MORENA
1411,11,14,15.03,11.39,1.93,6.35,5.72,7.23,32.22,5.26,6.04,8.83,0,0,0,0,0,0,0,0,0,0,0,0,0,35240,PT-MORENA-PES,MORENA
1412,12,14,0,0,0,0,0,11.32,0,2.12,0.71,0.94,0,0,0,33.73,0,0,0,51.18,0,0,0,1,1,424,PAN-PRD-MC,PVEM-PT-MORENA
1413,13,14,0,0,0,0,0,14.29,0,4.08,3.17,3.17,0,0,0,14.51,0,0,0,60.77,0,0,0,1,1,441,PAN-PRD-MC,PVEM-PT-MORENA
1414,14,14,0,0,0,0,0,17.87,0,1.15,2.59,4.32,0,0,0,24.06,0,0,0,50,0,0,0,1,1,694,PAN-PRD-MC,PVEM-PT-MORENA
1415,15,14,61.58,11.07,0.33,1.15,0.62,13.94,9.43,0.43,0.5,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,26591,PAN-PRD-MC,PAN
1416,16,14,18.71,39.46,0.39,0,0,19.43,0,0.95,0.36,0.96,0,0,0,0,0,0,0,19.74,0,0,0,1,0,25334,PAN-PRD-MC,PRI
1417,17,14,26.64,16.93,1.42,0,0,26.22,0,0.99,0.72,1.19,0,0,0,0,0,0,0,25.88,0,0,0,1,0,15944,PAN-PRD-MC,PAN
1418,18,14,49.47,12.27,0.44,1.6,1.23,18.5,14.78,0.56,0.41,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,36302,PAN-PRD-MC,PAN
1419,19,14,10.5,44.04,0.45,0,0,20.79,0,0.45,0.59,0.63,0,0,0,0,0,0,0,22.54,0,0,0,1,0,5733,PAN-PRD-MC,PRI
1420,20,14,37.97,27.8,0.48,0.94,1.04,20.89,9.47,0.57,0.31,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,25438,PAN-PRD-MC,PAN
701,1,7,0,0,0,0,0,2.26,0,2.7,1.24,0.55,0,0,0,40.91,0,0,0,52.34,0,0,0,1,1,18324,PT-MORENA-PES,PVEM-PT-MORENA
703,3,7,0,0,0,0,0,7.67,0,0.91,0.89,0.67,0,0,0,32.41,0,0,0,57.45,0,0,0,1,1,4172,PT-MORENA-PES,PVEM-PT-MORENA
705,5,7,0,0,0,0,0,2.77,0,1.31,1.39,1.02,0,0,0,41.06,0,0,0,52.45,0,0,0,1,1,17666,PT-MORENA-PES,PVEM-PT-MORENA
709,9,7,0,0,0,0,0,1.54,0,2.25,2.35,2.38,0,0,0,35.04,0,0,0,56.44,0,0,0,1,1,41729,PT-MORENA-PES,PVEM-PT-MORENA
711,11,7,0,0,0,0,0,3.1,0,1.77,1.46,2.55,0,0,0,40.21,0,0,0,50.91,0,0,0,1,1,55782,PT-MORENA-PES,PVEM-PT-MORENA
712,12,7,0,0,0,0,0,2.68,0,1.39,2.33,2.31,0,0,0,36.01,0,0,0,55.28,0,0,0,1,1,64313,PT-MORENA-PES,PVEM-PT-MORENA
708,8,7,0,0,0,0,0,1.77,0,8.18,2.21,1.49,0,0,0,41.59,0,0,0,44.76,0,0,0,1,1,31586,PT-MORENA-PES,PVEM-PT-MORENA
706,6,7,0,0,0,0,0,3.21,0,2.32,1.03,1.03,0,0,0,35.76,0,0,0,56.65,0,0,0,1,1,12998,PAN-PRD-MC,PVEM-PT-MORENA
702,2,7,0,0,0,1.37,1.06,5.77,56.12,2.29,0.93,1.88,0,0,0,30.59,0,0,0,0,0,0,0,0,1,27388,PT-MORENA-PES,MORENA
704,4,7,0,0,0,0,0,1.43,0,1.3,1.38,0.64,0,0,0,51.94,0,0,0,43.31,0,0,0,1,1,12878,PT-MORENA-PES,PAN-PRI-PRD
707,7,7,0,0,0,1.71,1.83,2.28,48.73,1.94,1.03,1.28,0,0,0,41.2,0,0,0,0,0,0,0,0,1,26224,PT-MORENA-PES,MORENA
710,10,7,0,0,0,2.65,2.13,1.89,49.47,1.77,1.48,1.91,0,0,0,38.7,0,0,0,0,0,0,0,0,1,72599,PT-MORENA-PES,MORENA
713,13,7,0,0,0,0,0,3.32,0,1.28,0.97,2.22,0,0,0,43.23,0,0,0,48.98,0,0,0,1,1,102839,PT-MORENA-PES,PVEM-PT-MORENA
1801,1,18,0,0,0,3.42,0.49,1.85,49.79,2.53,1.52,1.26,0,0,0,39.14,0,0,0,0,0,0,0,0,1,8012,PRI-PVEM-NA,MORENA
1802,2,18,0,0,0,0,0,5.24,0,2.26,0.92,1.88,0,0,0,33.44,0,0,0,56.26,0,0,0,1,1,6429,PAN-PRD-MC,PVEM-PT-MORENA
1803,3,18,0,0,0,1.92,1.86,3.78,49.76,2.84,0.95,2.55,0,0,0,36.35,0,0,0,0,0,0,0,0,1,9134,PRI-PVEM-NA,MORENA
3004,4,30,47.52,6.13,1.49,0,0,6.2,0,1.61,0.68,0.87,0,0,0,0,0,0,0,35.5,0,0,0,1,0,1614,PT-MORENA-PES,PAN
3011,11,30,0,0,0,2.32,3.1,3.39,27.58,1.96,0.68,2.3,0,0,0,58.67,0,0,0,0,0,0,0,0,1,51597,PT-MORENA-PES,PAN-PRI-PRD
3012,12,30,0,0,0,2.59,1.95,3.22,45,1.82,1,2.29,0,0,0,42.12,0,0,0,0,0,0,0,0,1,73954,PT-MORENA-PES,MORENA
201,1,2,0,0,0,0,0,11.52,0,2.04,10,2.33,0,0,0,44.19,0,0,0,29.92,0,0,0,1,1,68559,PT-MORENA-PES,PAN-PRI-PRD
202,2,2,0,0,0,6.61,2.63,3.09,26.92,1.9,1.08,3.48,0,0,0,54.29,0,0,0,0,0,0,0,0,1,52861,PT-MORENA-PES,PAN-PRI-PRD
205,5,2,32.7,26.85,2.75,6.22,2.77,1.89,16.31,2.82,2.95,4.74,0,0,0,0,0,0,0,0,0,0,0,0,0,31611,PT-MORENA-PES,PAN
203,3,2,46.94,7.27,2.46,0,0,4.55,0,1.77,0.72,2.03,0,0,0,0,0,0,0,34.26,0,0,0,1,0,58945,PT-MORENA-PES,PAN
204,4,2,58.5,7.32,1.49,0,0,3.94,0,1.2,0.51,1.68,0,0,0,0,0,0,0,25.35,0,0,0,1,0,79217,PT-MORENA-PES,PAN
206,6,2,32.37,16.42,2.92,4.73,6.04,4.81,25.18,3.24,1.09,3.21,0,0,0,0,0,0,0,0,0,0,0,0,0,38451,PT-MORENA-PES,PAN
207,7,2,65.95,6.93,0.78,3.33,0.59,3.42,17.33,0.67,0.38,0.61,0,0,0,0,0,0,0,0,0,0,0,0,0,73643,PT-MORENA-PES,PAN
208,8,2,51.84,10.21,2.04,8.33,2.33,3.67,16.08,0.89,1.93,2.66,0,0,0,0,0,0,0,0,0,0,0,0,0,20311,PT-MORENA-PES,PAN
101,1,1,0,0,0,0,0,4.55,0,1.81,2.8,1.87,0,0,0,54.37,0,0,0,34.61,0,0,0,1,1,41854,PT-MORENA-PES,PAN-PRI-PRD
102,2,1,0,0,0,0,0,3.04,0,1.57,0.55,1.16,0,0,0,41.65,0,0,0,52.02,0,0,0,1,1,66360,PT-MORENA-PES,PVEM-PT-MORENA
103,3,1,0,0,0,0,0,3.5,0,1.66,2.61,1.28,0,0,0,44.48,0,0,0,46.47,0,0,0,1,1,59878,PT-MORENA-PES,PVEM-PT-MORENA
401,1,4,49.51,20,1.08,5.56,0.83,4.4,17.28,0.68,0.25,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,41925,PT-MORENA-PES,PAN
402,2,4,0,0,0,4.8,3.18,8.82,34.38,1.33,2.53,2.85,0,0,0,42.11,0,0,0,0,0,0,0,0,1,55798,PAN-PRD-MC,PAN-PRI-PRD
504,4,5,41.16,10.32,1.61,4.1,3.32,3.94,31.71,1.51,0.88,1.46,0,0,0,0,0,0,0,0,0,0,0,0,0,65315,PT-MORENA-PES,PAN
505,5,5,31.09,16.55,1.92,0,0,3.56,0,1.65,6.71,2.84,0,0,0,0,0,0,0,35.68,0,0,0,1,0,38515,PT-MORENA-PES,PVEM-PT-MORENA
507,7,5,42.96,9.64,1.46,2.48,1.04,4.17,35.01,1.18,0.97,1.08,0,0,0,0,0,0,0,0,0,0,0,0,0,43905,PT-MORENA-PES,PAN
501,1,5,44.4,11.9,1.24,3.72,0.94,3.37,30.56,1.41,0.98,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0,39558,PT-MORENA-PES,PAN
502,2,5,26.13,14.72,3.64,10.63,1.33,8.82,29.3,2.7,1.72,1.03,0,0,0,0,0,0,0,0,0,0,0,0,0,45518,PT-MORENA-PES,MORENA
503,3,5,56.31,7.88,1.31,3.63,0.84,3.29,24.17,0.95,0.6,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,64336,PT-MORENA-PES,PAN
506,6,5,34.69,13.46,2.42,8.54,2.96,7.78,23.43,3.22,1.63,1.87,0,0,0,0,0,0,0,0,0,0,0,0,0,39466,PT-MORENA-PES,PAN
1305,5,13,0,0,0,5.78,3.03,5.31,30.58,1.61,1.02,3.46,0,0,0,49.21,0,0,0,0,0,0,0,0,1,29357,PT-MORENA-PES,PAN-PRI-PRD
1301,1,13,0,0,0,0,0,2.54,0,1.19,0.55,1.7,0,0,0,48.94,0,0,0,45.08,0,0,0,1,1,49494,PT-MORENA-PES,PAN-PRI-PRD
1501,1,15,28.32,19.15,0.57,0,0,23.29,0,1.12,1.12,2.24,0,0,0,0,0,0,0,24.19,0,0,0,1,0,11580,PAN-PRD-MC,PAN
1502,2,15,25.04,28.4,0.52,0,0,22,0,1.34,0.52,1.15,0,0,0,0,0,0,0,21.03,0,0,0,1,0,14918,PAN-PRD-MC,PRI
1503,3,15,26.02,36.35,0.65,2.95,2.05,12.23,17.35,0.63,1.14,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,9655,PAN-PRD-MC,PRI
1504,4,15,24.14,37.74,0.51,0,0,22.04,0,0.66,0.4,0.78,0,0,0,0,0,0,0,13.73,0,0,0,1,0,30169,PAN-PRD-MC,PRI
1506,6,15,21.01,28.36,0.6,0,0,22.33,0,0.99,0.54,2.1,0,0,0,0,0,0,0,24.07,0,0,0,1,0,19440,PAN-PRD-MC,PRI
1507,7,15,0,0,0,0,0,4.63,0,2.31,2.95,3.71,0,0,0,25.49,0,0,0,60.92,0,0,0,1,1,19752,PAN-PRD-MC,PVEM-PT-MORENA
1508,8,15,0,0,0,4.54,4.89,3.2,50.57,1.74,3.6,1.9,0,0,0,29.56,0,0,0,0,0,0,0,0,1,23542,PAN-PRD-MC,MORENA
1509,9,15,0,0,0,0,0,2.01,0,2.24,1.67,6.87,0,0,0,27.64,0,0,0,59.56,0,0,0,1,1,37155,PAN-PRD-MC,PVEM-PT-MORENA
1510,10,15,0,0,0,0,0,2.87,0,2.21,1.16,2.55,0,0,0,28.9,0,0,0,62.3,0,0,0,1,1,36597,PAN-PRD-MC,PVEM-PT-MORENA
1511,11,15,0,0,0,0,0,2,0,2.18,1.92,1.74,0,0,0,22.01,0,0,0,70.15,0,0,0,1,1,22131,PT-MORENA-PES,PVEM-PT-MORENA
1512,12,15,0,0,0,2.65,14.72,2.76,50.4,2.96,2.1,3.14,0,0,0,21.27,0,0,0,0,0,0,0,0,1,7425,PAN-PRD-MC,MORENA
1513,13,15,0,0,0,0,0,1.39,0,2.94,1.6,1.74,0,0,0,31.65,0,0,0,60.68,0,0,0,1,1,25746,PAN-PRD-MC,PVEM-PT-MORENA
1514,14,15,0,0,0,0,0,3.75,0,4.47,1.63,3.62,0,0,0,30.58,0,0,0,55.95,0,0,0,1,1,51890,PAN-PRD-MC,PVEM-PT-MORENA
1515,15,15,0,0,0,0,0,1.54,0,1.47,2.26,1.84,0,0,0,40.6,0,0,0,52.29,0,0,0,1,1,35336,PAN-PRD-MC,PVEM-PT-MORENA
1516,16,15,0,0,0,0,0,4.08,0,8.97,3.26,2.45,0,0,0,13.86,0,0,0,67.39,0,0,0,1,1,368,PAN-PRD-MC,PVEM-PT-MORENA
1517,17,15,0,0,0,7.2,5.64,2.18,46.97,2.05,1.44,2.82,0,0,0,31.7,0,0,0,0,0,0,0,0,1,21533,PAN-PRD-MC,MORENA
1519,19,15,0,0,0,0,0,3.61,0,14.82,2.78,11.21,0,0,0,21.82,0,0,0,45.75,0,0,0,1,1,1329,PAN-PRD-MC,PVEM-PT-MORENA
1520,20,15,0,0,0,4.36,6.41,3.59,55.13,14.87,1.54,3.33,0,0,0,10.77,0,0,0,0,0,0,0,0,1,390,PAN-PRD-MC,MORENA
1521,21,15,0,0,0,3.86,0.7,7.72,22.46,15.09,2.11,2.46,0,0,0,45.61,0,0,0,0,0,0,0,0,1,285,PAN-PRD-MC,PAN-PRI-PRD
1522,22,15,,,,,,,,,,,,,,,,,,,,,,0,1,0,PT-MORENA-PES,
1523,23,15,0,0,0,0,0,5.37,0,18,2.32,4.06,0,0,0,13.93,0,0,0,56.31,0,0,0,1,1,689,PAN-PRD-MC,PVEM-PT-MORENA
1524,24,15,0,0,0,0,0,5.85,0,17.87,1.81,1.99,0,0,0,16.25,0,0,0,56.23,0,0,0,1,1,1606,PAN-PRD-MC,PVEM-PT-MORENA
1525,25,15,0,0,0,0,0,10.54,0,3.53,2.56,2.93,0,0,0,36.96,0,0,0,43.48,0,0,0,1,1,28953,PAN-PRD-MC,PVEM-PT-MORENA
1527,27,15,0,0,0,0,0,10.9,0,3.54,2.06,5.36,0,0,0,39.15,0,0,0,39,0,0,0,1,1,35896,PT-MORENA-PES,PAN-PRI-PRD
1528,28,15,0,0,0,0,0,5.45,0,4.02,2.04,2.06,0,0,0,41.01,0,0,0,45.42,0,0,0,1,1,16082,PT-MORENA-PES,PVEM-PT-MORENA
1529,29,15,0,0,0,0,0,7.91,0,5.36,3.85,4.97,0,0,0,31.59,0,0,0,46.32,0,0,0,1,1,37137,PT-MORENA-PES,PVEM-PT-MORENA
1530,30,15,0,0,0,0,0,3.55,0,1.65,1.23,2.52,0,0,0,40.07,0,0,0,50.99,0,0,0,1,1,48690,PT-MORENA-PES,PVEM-PT-MORENA
1531,31,15,0,0,0,0,0,7.03,0,3.79,3.82,3.73,0,0,0,30.55,0,0,0,51.07,0,0,0,1,1,39503,PRI-PVEM-NA,PVEM-PT-MORENA
1532,32,15,0,0,0,0,0,10.45,0,2.89,1.09,3.16,0,0,0,37.41,0,0,0,45,0,0,0,1,1,31594,PT-MORENA-PES,PVEM-PT-MORENA
1533,33,15,0,0,0,0,0,2.46,0,1.16,0.91,1.89,0,0,0,50.51,0,0,0,43.07,0,0,0,1,1,74194,PT-MORENA-PES,PAN-PRI-PRD
1534,34,15,0,0,0,0,0,3.77,0,5.23,2.07,3.77,0,0,0,47.88,0,0,0,37.27,0,0,0,1,1,56772,PT-MORENA-PES,PAN-PRI-PRD
1537,37,15,0,0,0,0,0,3.96,0,2.06,3.13,4.11,0,0,0,35.78,0,0,0,50.96,0,0,0,1,1,46886,PT-MORENA-PES,PVEM-PT-MORENA
1538,38,15,0,0,0,0,0,2.16,0,1.86,2.13,2.77,0,0,0,36.63,0,0,0,54.45,0,0,0,1,1,22577,PT-MORENA-PES,PVEM-PT-MORENA
1539,39,15,0,0,0,0,0,4.73,0,4.78,1.26,5.27,0,0,0,26.18,0,0,0,57.8,0,0,0,1,1,45057,PT-MORENA-PES,PVEM-PT-MORENA
1505,5,15,35.06,24.25,0.66,0,0,17.76,0,1.54,0.64,0.6,0,0,0,0,0,0,0,19.49,0,0,0,1,0,21200,PAN-PRD-MC,PAN
1518,18,15,13.72,4.53,1.23,2.47,0.82,4.94,52.81,16.05,1.92,1.51,0,0,0,0,0,0,0,0,0,0,0,0,0,729,PAN-PRD-MC,MORENA
1526,26,15,0,0,0,0,0,2.73,0,1.84,3.72,6.23,0,0,0,41.77,0,0,0,43.7,0,0,0,1,1,29676,PAN-PRD-MC,PVEM-PT-MORENA
1540,40,15,38.72,23.33,0.66,8.91,0.7,1.41,18.01,1.59,1.45,5.22,0,0,0,0,0,0,0,0,0,0,0,0,0,8432,PT-MORENA-PES,PAN
1541,41,15,41.72,13.81,1.08,0,0,2.01,0,2.02,1.51,2.45,0,0,0,0,0,0,0,35.41,0,0,0,1,0,25951,PT-MORENA-PES,PAN
1535,35,15,0,0,0,0,0,3.22,0,1.9,1.71,2.37,0,0,0,45.15,0,0,0,45.66,0,0,0,1,1,60587,PRI-PVEM-NA,PVEM-PT-MORENA
1536,36,15,0,0,0,0,0,2.91,0,1.47,0.77,1.89,0,0,0,53.05,0,0,0,39.91,0,0,0,1,1,66442,PT-MORENA-PES,PAN-PRI-PRD
1612,12,16,0,0,0,0,0,3.58,0,1,0.98,1.02,0,0,0,58.36,0,0,0,35.05,0,0,0,1,1,10664,PT-MORENA-PES,PAN-PRI-PRD
1609,9,16,0,0,0,42.69,2.09,3.51,17.59,1.1,1.31,1.2,0,0,0,30.5,0,0,0,0,0,0,0,0,1,16431,PT-MORENA-PES,PVEM
1605,5,16,0,0,0,0,0,5.33,0,2.09,4.85,7.21,0,0,0,28.16,0,0,0,52.36,0,0,0,1,1,46520,PT-MORENA-PES,PVEM-PT-MORENA
1604,4,16,0,0,0,0,0,4.41,0,2.3,1.58,7,0,0,0,36.46,0,0,0,48.25,0,0,0,1,1,54072,PAN-PRD-MC,PVEM-PT-MORENA
1701,1,17,0,0,0,0,0,3.63,0,1.52,1.94,2.15,0,0,0,35.36,0,0,0,55.39,0,0,0,1,1,20030,PAN-PRD-MC,PVEM-PT-MORENA
1702,2,17,0,0,0,0,0,5.39,0,1.8,10.78,1.2,0,0,0,25.15,0,0,0,55.69,0,0,0,1,1,334,PT-MORENA-PES,PVEM-PT-MORENA
1703,3,17,0,0,0,0,0,4.9,0,2.19,0.98,2.44,0,0,0,32.56,0,0,0,56.93,0,0,0,1,1,10725,PAN-PRD-MC,PVEM-PT-MORENA
1704,4,17,0,0,0,0,0,5.42,0,1.07,1.23,1.95,0,0,0,36.82,0,0,0,53.51,0,0,0,1,1,14460,PT-MORENA-PES,PVEM-PT-MORENA
1705,5,17,0,0,0,0,0,3.13,0,2.14,2.11,1.11,0,0,0,36.28,0,0,0,55.23,0,0,0,1,1,12847,PT-MORENA-PES,PVEM-PT-MORENA
2302,2,23,0,0,0,0,0,10.02,0,2.81,3.61,5.67,0,0,0,23.51,0,0,0,54.38,0,0,0,1,1,23744,PT-MORENA-PES,PVEM-PT-MORENA
2303,3,23,0,0,0,0,0,2.97,0,3.21,4.11,3.39,0,0,0,29.5,0,0,0,56.83,0,0,0,1,1,15873,PT-MORENA-PES,PVEM-PT-MORENA
2301,1,23,0,0,0,0,0,6.59,0,2.16,2.42,4.6,0,0,0,34.41,0,0,0,49.82,0,0,0,1,1,26833,PT-MORENA-PES,PVEM-PT-MORENA
2304,4,23,0,0,0,0,0,16.99,0,3.44,4.38,2.86,0,0,0,22.33,0,0,0,50,0,0,0,1,1,21717,PT-MORENA-PES,PVEM-PT-MORENA
3101,1,31,0,0,0,0,0,3.35,0,1.71,0.64,2.52,0,0,0,51.27,0,0,0,40.51,0,0,0,1,1,56094,PT-MORENA-PES,PAN-PRI-PRD
3102,2,31,0,0,0,0,0,2.44,0,1.8,0.77,1.89,0,0,0,62.27,0,0,0,30.82,0,0,0,1,1,67324,PT-MORENA-PES,PAN-PRI-PRD
3103,3,31,0,0,0,4.92,2.05,3.9,40.65,1.82,0.62,1.62,0,0,0,44.42,0,0,0,0,0,0,0,0,1,50766,PT-MORENA-PES,PAN-PRI-PRD
